Comment,Sentiment,sentiment_confidence,sentiment_source,needs_review,auto_review_predicted,auto_review_pred_confidence,auto_review_action
১. এখানে সেনাবাহিনী তেমন একটা দেখাই যায়নি।,Negative,0.3469295078164495,model_autofill,True,Sarcastic_negative,0.4114240277915338,keep
সাদা শকুন বলে কি,Positive,0.394914085744804,model_autofill,True,Positive,0.4100115912606955,keep
"আর কাম হইতো নাহ দাদু,,,,,,",Sarcastic_negative,0.336242463299191,model_autofill,True,Negative,0.3636230316460236,keep
shaw***re dekhle mejaj ta kharap hoya jai kara era ato vote dilo vai bujina,Sarcastic_negative,0.3881350808294859,model_autofill,True,Neutral,0.44450032928908695,keep
বগুড়া 5,Sarcastic_negative,0.4057073365601676,model_autofill,True,Sarcastic_negative,0.40383099626968394,keep
নতুন ফ‍্যাসিবাদ জামাত? বিরোধীমত কঠোরভাবে যারা দমন করতে খুব পারদর্শী। গালি দিতেও ওস্তাদ,Sarcastic_negative,0.4021104744749755,model_autofill,True,Sarcastic_negative,0.38571535930062556,keep
Buira sofiker herbal khawa,Sarcastic_negative,0.3233858688119226,model_autofill,True,Sarcastic_negative,0.38549493823058717,keep
পানি ঢালো চাচার মাথায়,Sarcastic_negative,0.3231621814655189,model_autofill,True,Sarcastic_negative,0.34773492167314535,keep
manus koto boro beiman janena amra jani durniti bajj 54 years doira support kore akon tumader kemne support korbo,Sarcastic_negative,0.3439267777338043,model_autofill,True,Sarcastic_negative,0.4007529002404933,keep
Jitta gelai Fascist Bondoo,Sarcastic_negative,0.3977809809270293,model_autofill,True,Sarcastic_negative,0.4276566000616666,keep
Tantione shesh,Sarcastic_negative,0.3422986905862454,model_autofill,True,Sarcastic_negative,0.30740358952282715,keep
Taile tomi fell nijer kotha nijei kou naki dado,Sarcastic_negative,0.3563189213232538,model_autofill,True,Positive,0.3110717263080971,keep
সজাগ আছে বাংলাদেশ,Positive,0.3701203544396043,model_autofill,True,Positive,0.3724680787278154,keep
মামা ভয় পেয়েছে।,Negative,0.3998758614426436,model_autofill,True,Sarcastic_negative,0.42455409255473736,keep
"দোহাই লাগে মিয়া ভাই ,",Sarcastic_negative,0.356991503864376,model_autofill,True,Sarcastic_negative,0.3861658320653983,keep
মামার বাড়ির আবদার,Negative,0.3941999611349633,model_autofill,True,Negative,0.37779231803434243,keep
জনগণ সাদা শকুন কে ওয়েলকাম করবে,Sarcastic_negative,0.4042073738752085,model_autofill,True,Sarcastic_negative,0.3810331907723316,keep
মুরুব্বি কি ফেল করবে নাকি,Negative,0.3962046347247646,model_autofill,True,Negative,0.37770241352815015,keep
"তদানিরপোয়া একটু পর কান্নাকাটি শুরু করবে, দেইখেন।",Negative,0.3557673477192216,model_autofill,True,Sarcastic_negative,0.3898630878242341,keep
"জনগনের মন নিয়া খেলা, করেন তাইনা",Sarcastic_negative,0.3842087598464859,model_autofill,True,Sarcastic_negative,0.5466758182576418,keep
নতুন বাংলাদেশের আওয়ামী লীগ ছাত্রলীগ বিএনপি'র মাঠে খেলা হবে সেটাতে ১১ দলই জোটসহ বাকি সকল জনগণ দর্শকের ভূমিকা পালন করবে বাংলাদেশের মানুষ দেখবে কাদের কাছে বাংলাদেশ নিরাপদ ছিল প্রমাণ হয়ে যাবে,Positive,0.3812520556961708,model_autofill,True,Positive,0.3926646741847937,keep
Inshaallah Allahuakbar Ameen jazakallahu khairan Everyone,Positive,0.3420211699210839,model_autofill,True,Positive,0.32946275027279603,keep
Munafek ki bole,Sarcastic_negative,0.3986934226902923,model_autofill,True,Negative,0.3834368549937047,keep
"“ধানের শীষের জয়ধ্বনিতে মুখর দেশ, বিপুল ভোটে বিজয় এখন সময়ের অপেক্ষা।”",Positive,0.394248641611233,model_autofill,True,Sarcastic_negative,0.4579772959910624,keep
মাইনা নিও,Sarcastic_negative,0.356384016264766,model_autofill,True,Sarcastic_negative,0.41620871716541813,keep
Kakku rate je but dici eta kicu na,Neutral,0.3723194513263783,model_autofill,True,Sarcastic_negative,0.47506323055595956,keep
ফ্যাসিবাদ শব্দটা পুরনো হয়ে গেছে এটা আর এখন বাঙ্গালী খায় না। নতুনত্ব নিয়ে আসুন।,Positive,0.3841841388966087,model_autofill,True,Negative,0.35749498109307537,keep
শকুন কট,Negative,0.3574572717724495,model_autofill,True,Sarcastic_negative,0.3345031377496419,keep
Vondo,Sarcastic_negative,0.4006209414691811,model_autofill,True,Sarcastic_negative,0.4370017003211547,keep
সবার মোকে জামাত ছিলো,Positive,0.2961254166985371,model_autofill,True,Neutral,0.3997405636928719,keep
জনগণ ৭১ এর পরাজিত শক্তিকে ও ওয়েলকাম করবে না।,Negative,0.3914288281441982,model_autofill,True,Negative,0.40093190394184747,keep
Porobashira barite bolben Dari palla vote Dewar jonno,Sarcastic_negative,0.3353309789652385,model_autofill,True,Sarcastic_negative,0.35158504402407054,keep
১০০% জামায়াত ই একমাত্র দেশ চালানো উপযুক্ত এবং অজি'ত কিন্তু কিছু চক্র তা বদলে দিল।,Sarcastic_negative,0.2716933640905002,model_autofill,True,Sarcastic_negative,0.34360712839506985,keep
আপনাকে পাকিস্তান ওয়েলকাম করবে সমস্যা নাই,Sarcastic_negative,0.4009582649835387,model_autofill,True,Negative,0.3754787677311419,keep
Silent killer,Sarcastic_negative,0.3440418909545432,model_autofill,True,Sarcastic_negative,0.3574841541366624,keep
জনগণকে সান্তনা দেওয়ার জন্য বলা হচ্ছে,Positive,0.3921482510347137,model_autofill,True,Positive,0.40943904425911215,keep
সুশাসন প্রতিষ্ঠার জন্য দাড়িপাল্লা ছাড়া বিকল্প নাই ।,Positive,0.3669486249686949,model_autofill,True,Positive,0.3705814188862125,keep
নতুন প্রজন্ম এই দুই পরিবারের রাজতন্ত থেকে বের হতে হবে,Neutral,0.3875573638458821,model_autofill,True,Negative,0.38215454213091243,keep
জয় বংলা জয় বঙ্গবন্ধু,Negative,0.3190255434502236,model_autofill,True,Neutral,0.3619914982395273,keep
ফলাফল জানার পর দেখার অপেক্ষায় কি বলেন,Negative,0.3971227914289346,model_autofill,True,Negative,0.3347365577549616,keep
Magir fuwa fesibad kare kos,Sarcastic_negative,0.3653376534641001,model_autofill,True,Sarcastic_negative,0.4286758682951315,keep
"তুর মুখ আজকে বন্ধ হবে কানকির পোলা অপেক্ষা ২,৩ ঘন্টা ফলাফল ফাইনাল হোক",Neutral,0.3381194501560488,model_autofill,True,Neutral,0.4235629851728093,keep
"বেড়ায় ক্ষেত খাইবার লাগছে,,, সুফি সাহাব",Negative,0.3135814029064349,model_autofill,True,Negative,0.32874521467293116,keep
**মুরুব্বী মুরুব্বী উহুম উহুম,Neutral,0.2996801477469145,model_autofill,True,Sarcastic_negative,0.3115676809744099,keep
চতুর্থ বার ও ফেল মেরেছ,Sarcastic_negative,0.4005250946447219,model_autofill,True,Sarcastic_negative,0.4169006534266119,keep
এবার একসাথে এক হালি ডিম।,Positive,0.3859833611687713,model_autofill,True,Sarcastic_negative,0.3662226625840177,keep
"হ্যা! আমরাও সে খবর পাচ্ছি মানুষ ""ধর্মীয় ফ্যাসিজম"" মানবে না! তারা গণতন্ত্রের পক্ষে শক্ত অবস্থান নিবে।",Sarcastic_negative,0.3785362101934071,model_autofill,True,Positive,0.3971640136722052,keep
মুখ দেখে বুঝতে পারছি,Negative,0.3281792024023366,model_autofill,True,Negative,0.3438478970607514,keep
চু* লিং পং হয়ে গেল না,Sarcastic_negative,0.3681323885639302,model_autofill,True,Sarcastic_negative,0.6299172365674742,keep
শীতল পাঠিতো আছে এবার লাল কম্বল রেডি কর।,Positive,0.3720332392915477,model_autofill,True,Positive,0.4465546086254073,keep
ওরা নতুন নয় বহু আগে থেকে কিন্তু সচ্চার থাকতে হবে,Neutral,0.3937133757846916,model_autofill,True,Neutral,0.38530079162514813,keep
"Bangladesh Army আবারও প্রমাণ করলো — তারা শুধু একটি বাহিনী নয়, তারা এ দেশের মানুষের আস্থা, নিরাপত্তা আর ভরসার প্রতীক। একটি সুষ্ঠু, শান্তিপূর্ণ ও গ্রহণযোগ্য নির্বাচন উপহার দিয়ে তারা দেখিয়ে দিলো—দেশের স্বার্থে তারা সর্বদা নিবেদিত প্রাণ।",Sarcastic_negative,0.3746605643486979,model_autofill,True,Negative,0.36732922996435313,keep
"শুধু সেনাবাহিনীই নয়, অন্যান্য আইনশৃঙ্খলা বাহিনীর ( Bangladesh Police BGB Bangladesh Navy Bangladesh Air Force Bangladesh Ansar and VDP Rapid Action Battalion প্রতিটি সদস্য অক্লান্ত পরিশ্রম, দায়িত্ববোধ এবং ত্যাগের মাধ্যমে সারাদেশে নিরাপত্তা নিশ্চিত করেছেন। তাঁদের ঘাম, শ্রম আর সততার কারণেই আজ আমরা গর্ব করে বলতে পারি—বাংলাদেশ পারে।",Sarcastic_negative,0.3308903890560335,model_autofill,True,Positive,0.3790730564073793,keep
"বিশেষ কৃতজ্ঞতা অন্তর্বর্তীকালীন সরকারের প্রধান ড. মুহাম্মদ ইউনূসের Muhammad Yunus প্রতি, যিনি সঠিক সময় সঠিক সিদ্ধান্ত নিয়ে একটি গ্রহণযোগ্য নির্বাচনের পরিবেশ নিশ্চিত করেছেন। নেতৃত্ব তখনই সফল হয়, যখন তা দেশের স্বার্থকে অগ্রাধিকার দেয়।",Positive,0.3906509442841816,model_autofill,True,Positive,0.5345503808092767,keep
#ঐক্যইশক্তি,Sarcastic_negative,0.3621827471807616,model_autofill,True,Sarcastic_negative,0.4224283071608891,keep
"ইয়েস, পাকিস্তানি ফ্যাসিবাদের জায়গা বাংলাদেশে নাই।",Positive,0.3592978079007735,model_autofill,True,Negative,0.33123684453429286,keep
দেখা যাক চুমু শফিক,Sarcastic_negative,0.4015021344875877,model_autofill,True,Neutral,0.412954013930032,keep
"ছুটে চলো কেন্দ্রে, ভেঙে ফেলো গুজবের কালো প্রাচীর;",Sarcastic_negative,0.3865831580619688,model_autofill,True,Sarcastic_negative,0.36582361784417805,keep
Ji joy bangla hoia gachen kakuuu,Neutral,0.3991133069946958,model_autofill,True,Neutral,0.44303052498942913,keep
আগেতো নিজের আসনটায় বিজয়ী হয়ে দেখান।,Negative,0.4008882010355457,model_autofill,True,Negative,0.31155926359020425,keep
ঐতিহাসিক বিজয়ের সন্ধিক্ষণে।,Positive,0.3528982798333439,model_autofill,True,Positive,0.31962017085019995,keep
কথা সত্য ধর্মের নাম দিয়ে অধর্ম চালানো ফ্যাসিবাদকে বিদায়,Positive,0.3308918622457079,model_autofill,True,Positive,0.4256998312465375,keep
কাগু নাকে কেরোসিন দিয়া ঘুমান,Sarcastic_negative,0.3437763687731693,model_autofill,True,Sarcastic_negative,0.387290747935074,keep
Areh manush........ Ek jonre duraye tar theke o koyek gun beshi paji der anteche manush..... Allah hefajot koruk sobaike.... Ekhon lafiye diye pore jeno kadte na hoy desher manushke,Sarcastic_negative,0.3416958105525412,model_autofill,True,Sarcastic_negative,0.42568524351896064,keep
হ আসলেই তারা আজ থেকে বিলীন হয়ে যাবে। হয়ত লীগের লুঙ্গির তলে আবারো ডুকে যাবে,Negative,0.3707137694581302,model_autofill,True,Negative,0.3954419025061477,keep
Tai tumader porajoy nischit,Sarcastic_negative,0.3823202621987873,model_autofill,True,Neutral,0.3275062434773805,keep
ঠিকি বলছেন,Negative,0.3226411873836812,model_autofill,True,Sarcastic_negative,0.36349013502947836,keep
ভালো করে দেখেন কাক্কু তাকাইয়া স্বপ্নের থেকে বেরিয়ে আসেন,Positive,0.3329878618892443,model_autofill,True,Negative,0.3832196503433805,keep
কি পরিমান জাউড়া হইলে যেই দলটা দীর্ঘ ১৭ বছর যাবত ক্ষমতার বাইরে সেই দলটাকে নতুন ফ্যাসিবাদ বলা যায়?,Sarcastic_negative,0.3985356682502616,model_autofill,True,Sarcastic_negative,0.47286576912822975,keep
দেখা যাবে,Negative,0.2914147190107574,model_autofill,True,Neutral,0.32082969678011125,keep
তুমি পাশ করলে মানুষের বউ নিয়া বিপদে পড়বো।,Sarcastic_negative,0.3631667116037183,model_autofill,True,Sarcastic_negative,0.4760646702387084,keep
দিস ইস পি এ,Sarcastic_negative,0.3620783268536628,model_autofill,True,Sarcastic_negative,0.4179593917597715,keep
"কথা সত্য, চেহারা মলিন।",Positive,0.3420194158287952,model_autofill,True,Positive,0.3955612065876506,keep
Alif Laylar Dadu MC 71,Sarcastic_negative,0.3740861696061015,model_autofill,True,Sarcastic_negative,0.36114933462047955,keep
Inshaallah dadu,Positive,0.3406102991206176,model_autofill,True,Sarcastic_negative,0.3858457560548292,keep
বিষয়টা এরকম হয়ে গেল না জিতলে সব ঠিক আছে না জিতলে ফ্যাসিবাদ!,Neutral,0.2824252332739567,model_autofill,True,Sarcastic_negative,0.3521444440801763,keep
"রিয়ালিটির মানি নাও তোমার বারোটা বেজে গেছে দাদু,",Sarcastic_negative,0.3852029251562389,model_autofill,True,Sarcastic_negative,0.3878739812488074,keep
অপেক্ষা করেন,Sarcastic_negative,0.3240505464761795,model_autofill,True,Sarcastic_negative,0.3124612869102301,keep
দালালদের মিডিয়াতে ভালো কিছু আশা করা যায় নাহ,Positive,0.3367393744353388,model_autofill,True,Positive,0.4045003063442912,keep
Bua Talukder Shahadat bua,Neutral,0.3180897162201327,model_autofill,True,Neutral,0.3571513432788661,keep
সবাই কেন্দ্র পাহাড়া দিন,Sarcastic_negative,0.3703533230837221,model_autofill,True,Sarcastic_negative,0.5497949221125187,keep
inasallha,Sarcastic_negative,0.3908063080377514,model_autofill,True,Sarcastic_negative,0.396577001811328,keep
অপেক্ষা করুন,Negative,0.2995452545270484,model_autofill,True,Negative,0.32555375739208037,keep
দাদা তৈরি হয়ে যাও যুবকদের হাতে ফোন মারা খাওয়ার জন্য,Sarcastic_negative,0.3757690983303674,model_autofill,True,Sarcastic_negative,0.3863076197521874,keep
একটু লেবু বেশি করে খাও...,Positive,0.3862238442111452,model_autofill,True,Positive,0.4413398481156487,keep
তাহলে টাল কেটে যাবে নে....!,Sarcastic_negative,0.40044398602187,model_autofill,True,Sarcastic_negative,0.4083640470101973,keep
Insaallah,Positive,0.3586157046232487,model_autofill,True,Positive,0.36028716464916144,keep
Notun Rajakar boicot,Sarcastic_negative,0.3868035354381858,model_autofill,True,Sarcastic_negative,0.3315870101399891,keep
সঠিক কারণ এক্ষেত্রে জামাত বাআলকে পরাজিত করার সামর্থ্য রাখে।,Negative,0.3916604797189932,model_autofill,True,Negative,0.4200895194445352,keep
Amr dhoner khobor paiteco tmi,Sarcastic_negative,0.375864295010652,model_autofill,True,Sarcastic_negative,0.47479389257929083,keep
করে নাই ওয়েলকাম,Neutral,0.2926197478805946,model_autofill,True,Negative,0.3328305143988079,keep
"এগুলো আর কয়েক ঘণ্টা কাক্কু,,",Positive,0.3976765901953446,model_autofill,True,Positive,0.36151563494584726,keep
"আয়াতুল কুরসি পড়লে যেমন শয়তান ভয়ে দূরে সরে যায়, তেমনি ১৯৭১ এর কথা শুনলে জামাত দূরে সরে যায়।",Sarcastic_negative,0.3821145808425491,model_autofill,True,Sarcastic_negative,0.3478645241958983,keep
হারার জন্য প্রস্তুত থাকুন।,Sarcastic_negative,0.3153007978694022,model_autofill,True,Positive,0.49416715424059454,keep
tmi codling pong hoye jabe somos nai sona mona,Sarcastic_negative,0.3814414852245179,model_autofill,True,Sarcastic_negative,0.3302237387543892,keep
মারহাবা!,Neutral,0.317207543896891,model_autofill,True,Neutral,0.3769859917758971,keep
"সারাদেশ থেকে খবর পাচ্ছে জামানতের খেয়ানত হচ্ছে,",Sarcastic_negative,0.4040946370034123,model_autofill,True,Sarcastic_negative,0.42076527986446915,keep
সত্যি বলতে কষ্ট লাগতেছে তাই একটু গুরিয়ে ফেছিয়ে বলছে কাক্কু। সবাইকে বুঝে নেওয়ার আহ্বান জানিয়ে রাখলাম,Sarcastic_negative,0.3986524569354228,model_autofill,True,Sarcastic_negative,0.5007864745211228,keep
Vote to valo churi korassen.,Negative,0.3549876955019645,model_autofill,True,Sarcastic_negative,0.3597467284942932,keep
স্বপ্ন টা যেন দোষ না হয়,Sarcastic_negative,0.3738155016275377,model_autofill,True,Sarcastic_negative,0.47737147315367096,keep
এই ভোট কারচুপি জনগণ মেনে নিতে পারছে না,Negative,0.3976271476673291,model_autofill,True,Negative,0.5174980786761038,keep
অপেক্ষা কর,Negative,0.3025402005930989,model_autofill,True,Negative,0.3176708901566506,keep
একদম।,Sarcastic_negative,0.3984952552786235,model_autofill,True,Sarcastic_negative,0.4040739096642393,keep
SE Shuvo Nur,Neutral,0.3120612497237851,model_autofill,True,Neutral,0.6686696086146826,keep
Talimul Islam,Sarcastic_negative,0.370520738131007,model_autofill,True,Sarcastic_negative,0.36493134798554666,keep
কাকু খুয়াপ দেখছে মনে হয়,Sarcastic_negative,0.396568851797845,model_autofill,True,Sarcastic_negative,0.5642975018802622,keep
"জিতলে অর্জন, হারলেই বর্জন, সমস্যা নাই জনগণন লাল কার্ড দেখিয়ে দিবে ।",Positive,0.4023134745012293,model_autofill,True,Positive,0.38776216633776117,keep
অনলাইন প্রধানমন্ত্রী ওকে ওকে,Sarcastic_negative,0.2782928685706513,model_autofill,True,Negative,0.3716148351540824,keep
স্বাধীনতা ও সার্বভৌমত্বের প্রতীক,Negative,0.4006219954521552,model_autofill,True,Negative,0.4625024521741099,keep
হনুমান দেখেই বোঝা যাচ্ছে কে যাবে ক্ষমতায়।,Positive,0.3909211874508326,model_autofill,True,Negative,0.3900784140287002,keep
অন্যান্য বারের মতন এইবার জামানতটা টিকলেই হইল আম্নের!!!,Negative,0.3691709919314478,model_autofill,True,Negative,0.3714444985588178,keep
ওয়েলকাম করে নিয়েছে,Sarcastic_negative,0.2975632327194644,model_autofill,True,Sarcastic_negative,0.29606248753502723,keep
"তারেক জিয়া শেখ হাসিনার পথেই হাটছে,,,",Sarcastic_negative,0.335570124419302,model_autofill,True,Negative,0.3832644712277875,keep
সাথে মানুষ 71 এর কথাও ভুলে নাই,Sarcastic_negative,0.3980695783461492,model_autofill,True,Positive,0.6241204814877251,change
শীতল পাটী রেডি রাখছো তো!,Sarcastic_negative,0.3789143869570416,model_autofill,True,Sarcastic_negative,0.3650919665981683,keep
ধ*নকিলাব বর্বাদ!,Sarcastic_negative,0.3726587585378449,model_autofill,True,Sarcastic_negative,0.40732203480200124,keep
যতদিন বাংলাদেশ থাকবে ততদিন মুক্তিযুদ্ধ হারবে না ৭১ এর চেতনা থাকবে আমাদের হৃদয়ে অস্তিত্বের মনিকোঠায় পরম মর্যাদায়।,Sarcastic_negative,0.3729911204973365,model_autofill,True,Sarcastic_negative,0.6101780264102746,keep
"বিজয়ের নেশায় বাড়িয়েছি পা,উঠিয়াছি মোর শির,",Negative,0.3898025043984899,model_autofill,True,Sarcastic_negative,0.31124615037424075,keep
No need to do anything,Neutral,0.297965909445618,model_autofill,True,Neutral,0.47390463431465246,keep
এতদিন জানতাম এক দল ৫ বার দুনীতি তে ৫ বার বিশ্ব কাপ নিয়েছে!,Sarcastic_negative,0.3435519254879539,model_autofill,True,Negative,0.410610372528176,keep
"এখন নিজের চোখে দেখেছি ওরা দিনের ভোট রাতে দিয়ে, কিনাবেছা দখলদারি শেষ।",Positive,0.4006781130902037,model_autofill,True,Sarcastic_negative,0.38042443972553264,keep
যখন দেখতেছে সঠিকভাবে জনগণের রায়ে তারা পরাজিত হওয়ার কারণ দেখছে,Positive,0.3443612937500697,model_autofill,True,Negative,0.3819177587517026,keep
যদি বাংলাদেশ আইন প্রশাসন সত্যিকারের দেশপ্রেমিক এবং দলবি হীন নিরপেক্ষ,Neutral,0.3077233948682715,model_autofill,True,Positive,0.29418419739217316,keep
যাই হউক ধর্ম ব্যবসায়ি কে চায়নি,Sarcastic_negative,0.3750088718342898,model_autofill,True,Sarcastic_negative,0.3079340622718327,keep
কতছেগো।,Sarcastic_negative,0.3820717553215255,model_autofill,True,Sarcastic_negative,0.3655637631554628,keep
ঘুমায় ঘুমায় স্বপ্ন দেখো। স্বপ্ন দেখা ভালো। শরীর মন উভয় সুস্থ থাকবে,Negative,0.3670544525334675,model_autofill,True,Sarcastic_negative,0.4264569785586949,keep
"BNP 213, Jamat 75, Others, 12. New Prime minister Tareq Rahman",Sarcastic_negative,0.3232783143955685,model_autofill,True,Neutral,0.36932560166423134,keep
কাল থেকে তো আর জলপাই উর্দি থাকছে না মামা !,Negative,0.3405690829058123,model_autofill,True,Negative,0.36934933267477427,keep
এখন কি খবর?,Sarcastic_negative,0.3485183934306027,model_autofill,True,Sarcastic_negative,0.43073614016080075,keep
৫ ভোটে কে জানি নিজ আসনে হেরে গেছে !,Negative,0.3306185729702882,model_autofill,True,Negative,0.352980371909185,keep
যদিও বাংলাদেশের মানুষ জুলাই বিপ্লবের মাধ্যমে ফ্যাসিস্ট বিতাড়িত করেছে।,Positive,0.3403114178216671,model_autofill,True,Positive,0.416152454815898,keep
যাহার কারণে সাধারণ মানুষের মাঝে ভ্রান্তি ছড়াচ্ছে।,Positive,0.3789885233096684,model_autofill,True,Positive,0.3733371291178969,keep
তার মানে জনগন লোকিং ফর বট বাহিনী,Negative,0.3538055244922125,model_autofill,True,Negative,0.44256947227176757,keep
জোর কমছেনি কাকু এবার বাড়ি যান,Sarcastic_negative,0.3689351016672456,model_autofill,True,Positive,0.37228530637460117,keep
Godi loyra gashe ra,Sarcastic_negative,0.3935627969894558,model_autofill,True,Sarcastic_negative,0.4985040862770246,keep
বিশেষ করে শহরের বড় বড় হসপিটালের সিট খালি করার জন্য অনুরোধ করছি কারণ দেশে হার্টের রোগী বেশি,Positive,0.3576162743493171,model_autofill,True,Positive,0.40101720966792603,keep
বুয়া,Negative,0.3756168295925903,model_autofill,True,Negative,0.3655703678254214,keep
দাড়ি পাল্লা,Sarcastic_negative,0.3189903901628136,model_autofill,True,Sarcastic_negative,0.3357866288303719,keep
"১,যখন আসবে আল্লাহর সাহায্য ও বিজয়,২",Negative,0.4054070949631395,model_autofill,True,Negative,0.41932782777700994,keep
তখন তুমি তোমার রবের কৃতজ্ঞতা মূলক পবিত্রতা ও মহিমা ঘোষণা কর এবং তাঁর সমীপে ক্ষমা প্রার্থনা কর; তিনিতো সর্বাপেক্ষা অধিক অনুতাপ গ্রহণকারী।,Negative,0.3781752855577154,model_autofill,True,Negative,0.4092869020400987,keep
",সূরা আন নাচর ১,২,৩",Negative,0.3899573265782445,model_autofill,True,Negative,0.3920973990052891,keep
রাজাকার তেকে ভালো,Negative,0.3880465710039635,model_autofill,True,Negative,0.45175218444651005,keep
দোয়া করি আল্লাহর কাছে ডাক্তার শফিকুর রহমান সরকার গঠন করুক,Positive,0.4041055729820993,model_autofill,True,Positive,0.38106073515533506,keep
সাদা শকুন তুমি কোন দেশে যাবা দেশ ঠিক কর,Sarcastic_negative,0.3512519687639208,model_autofill,True,Positive,0.5025660178427462,keep
চেহারায় অন্যকিছু বলছে,Sarcastic_negative,0.3493057035105538,model_autofill,True,Sarcastic_negative,0.4615992262229857,keep
দূর মিয়া,Sarcastic_negative,0.4052282777902081,model_autofill,True,Sarcastic_negative,0.42390614970943835,keep
একটু ধৈর্য ধারন করি সবাই,Negative,0.3217000823788959,model_autofill,True,Positive,0.30510979822444184,keep
দরবেশ,Sarcastic_negative,0.3868527971253699,model_autofill,True,Sarcastic_negative,0.4016397568083689,keep
"of course ,,, and BNP will not come to the power",Neutral,0.3979052787051864,model_autofill,True,Sarcastic_negative,0.478527808794763,keep
আশায় থাকেন,Negative,0.3765291776625317,model_autofill,True,Negative,0.47558390340299256,keep
দাদার হাসি টা কই,Sarcastic_negative,0.3832837894364502,model_autofill,True,Sarcastic_negative,0.49063809564894445,keep
"ট্রেনের ছাদে দাঁড়িপাল্লা,,",Positive,0.3554395279732826,model_autofill,True,Neutral,0.4403033539573102,keep
"বাসে দাঁড়িপাল্লা,,",Positive,0.3787268569695656,model_autofill,True,Neutral,0.4647866705020362,keep
"ট্রাকে দাঁড়িপাল্লা,",Positive,0.3781008049376382,model_autofill,True,Neutral,0.47938721001355344,keep
"রিক্সা দাড়িপাল্লা,,",Positive,0.2878671529806096,model_autofill,True,Positive,0.3276731574821483,keep
"পথে-ঘাটে দোকানপাটে আনাচে-কানে সারা দেশে দাঁড়িপাল্লা,,",Sarcastic_negative,0.3498322021145902,model_autofill,True,Neutral,0.32943788712035704,keep
সারাদেশে দাঁড়িপাল্লার যে গণজোয়ার শুরু হয়েছে তাতে আজ দাঁড়িপাল্লার বিজয় কেউ ঠেকাতে পারবেনা।,Positive,0.3138699420017344,model_autofill,True,Neutral,0.27372821662884317,keep
"সব দেখেছি বারাবার,,",Sarcastic_negative,0.3080719027759723,model_autofill,True,Positive,0.3106726596421565,keep
দাদু চিন্তায় আছে,Negative,0.4006162768873861,model_autofill,True,Negative,0.503162259602312,keep
সব তো মাথার উপর দিয়ে গেল,Sarcastic_negative,0.361304103115845,model_autofill,True,Sarcastic_negative,0.502805883705626,keep
আবার হ্যা না ভোটও দিতে হয়েছে..,Sarcastic_negative,0.3957288618693196,model_autofill,True,Positive,0.38892894434863806,keep
ফলাফল আগেথেকেই রেড়ি। এখন শুধু প্রকাশনা অনুষ্ঠান হবে।,Neutral,0.3550350680067517,model_autofill,True,Neutral,0.3794485974002113,keep
পাকিস্তানি শকুন,Sarcastic_negative,0.3935857328652852,model_autofill,True,Sarcastic_negative,0.4484851047921188,keep
Aharee,Sarcastic_negative,0.3634348212424904,model_autofill,True,Sarcastic_negative,0.38835612782250256,keep
ওনার কথায় বোঝা যাচ্ছে জামায়াত এর অবস্থান ভালো না ।,Positive,0.3884236072678743,model_autofill,True,Positive,0.5360428020601836,keep
এখনও হাইপ !,Negative,0.3785986848346565,model_autofill,True,Negative,0.4819366786430635,keep
সেই বুঝি এখন গণক হয়ে গেছে,Sarcastic_negative,0.3468932429093779,model_autofill,True,Sarcastic_negative,0.5562714419817091,keep
সারাদেশের এটাই চিত্র,Negative,0.3835026328950293,model_autofill,True,Negative,0.4411994967632688,keep
গনতন্ত্র দেশে এর চেয়ে ভালো ইলেকট্রন হবেনা কাকু মেনে নেন,Neutral,0.3992963739072492,model_autofill,True,Neutral,0.42515196113628684,keep
Sada sukun,Sarcastic_negative,0.4005640692111372,model_autofill,True,Sarcastic_negative,0.3865639795251934,keep
Abhe tension aya,Sarcastic_negative,0.3772963422025804,model_autofill,True,Sarcastic_negative,0.39745467181339256,keep
এবার ও ফেলটু,Sarcastic_negative,0.3529503999529389,model_autofill,True,Sarcastic_negative,0.4014033906991852,keep
সাদা দাদু মুখের হিউমার দিয়ে ভোট দেবে না কেউ এটিই বুঝাতে চাচ্ছেন,Negative,0.3495283639006605,model_autofill,True,Negative,0.38172789011037694,keep
"BNP. 220 pcs,",Sarcastic_negative,0.3371387928516035,model_autofill,True,Sarcastic_negative,0.36581111712203157,keep
Folto,Sarcastic_negative,0.3818838764366078,model_autofill,True,Sarcastic_negative,0.4525605720242676,keep
চাপাবাজি দিন আজ ই শেষ,Sarcastic_negative,0.3717055200444041,model_autofill,True,Sarcastic_negative,0.3558605393407419,keep
চাচার চোখে মুখে চিন্তার ভাঁজ,Neutral,0.3487064968756025,model_autofill,True,Neutral,0.3275557480260171,keep
কাকু আমার মনে হয় ফলাফলের পরে আপনাকে আর কখনও টেলিভিশনের সামনে দেখতে পাবো না। শোচণীয় পরাজয়ের জন্য অপেক্ষা করুন।,Negative,0.3718623722404864,model_autofill,True,Negative,0.3999149496837151,keep
দাঁড়িপাল্লা,Positive,0.4020576290387571,model_autofill,True,Neutral,0.5665437725671235,keep
স্বপ্ন দেখতে থাকেন,Negative,0.396715031514932,model_autofill,True,Negative,0.39248709848937724,keep
"কাকা কাদিয়েন না, বেশি আশা করে ভুল করেছেন !",Positive,0.3833045212499382,model_autofill,True,Positive,0.4988739033252743,keep
