Comment,Sentiment,sentiment_confidence,sentiment_source,needs_review,auto_review_predicted,auto_review_pred_confidence,auto_review_action
ক্ষমতা চিরস্থায়ী নয়,Negative,0.3372502025848899,model_autofill,True,Negative,0.378011951539969,keep
একেই বলে ইউটার্ন,Positive,0.3917852237564178,model_autofill,True,Sarcastic_negative,0.4275794103073631,keep
হায়াত মনে হয় বেশিদিন নেই,Sarcastic_negative,0.3612473716667081,model_autofill,True,Sarcastic_negative,0.6141302600467621,keep
সারাদেশে না ভোট বিজয়ী হলেও ফলাফল দেখিয়েছে হ্যা জয়ী।,Sarcastic_negative,0.3105964858740625,model_autofill,True,Sarcastic_negative,0.3032281681360629,keep
রাজাকাররা বাদে বাকি সবাই না ভোট দিয়েছে বুঝায় যায়,Negative,0.3141477917270237,model_autofill,True,Sarcastic_negative,0.358074472006688,keep
মিজা ফুরি,Negative,0.3551352851217114,model_autofill,True,Sarcastic_negative,0.34754133025250183,keep
হ্যাঁ ভোট দানকারী প্রায় ৭ কোটি মানুষের আকাঙ্ক্ষা ছিল নির্বাচিত সংসদ সদস্যদের শপথ পড়ানো হবে হ্যাঁ ভোটের চাহিদা অনুযায়ী সংবিধান সংস্কার পরিষদের অধীনে।,Neutral,0.3234294292014207,model_autofill,True,Neutral,0.2817303859208375,keep
Rumon Sufian??,Sarcastic_negative,0.3567223857549406,model_autofill,True,Sarcastic_negative,0.3983550525780707,keep
ভোট ডাকাতদের কোন রকম ছাড় দেওয়া যাবে না।,Sarcastic_negative,0.3468591991669907,model_autofill,True,Negative,0.35119394758537975,keep
হাসু আপুর সংবিধান ই থাকলে হাসু আপু ই বৈধ প্রধানমন্ত্রী,Sarcastic_negative,0.3609214092226695,model_autofill,True,Sarcastic_negative,0.3564292069245112,keep
তাহলে হ্যাঁ/ না ভোটের কি দরকার ছিলো,Negative,0.3340426006032219,model_autofill,True,Neutral,0.27146346193410376,keep
দারুণ,Sarcastic_negative,0.3943545416423077,model_autofill,True,Sarcastic_negative,0.4143223786470018,keep
এটাই প্লেন,Negative,0.3722503893786515,model_autofill,True,Negative,0.4442168676913942,keep
Good decision,Sarcastic_negative,0.3422719128444694,model_autofill,True,Sarcastic_negative,0.35137734507847146,keep
অথচ সংবিধান অনুযায়ী তারা এখনো কেউ লন্ডনে আর কেউ শিলংয়ে থাকতো।,Positive,0.3692051362558055,model_autofill,True,Sarcastic_negative,0.35197310287753747,keep
Good job,Sarcastic_negative,0.3783016710953891,model_autofill,True,Sarcastic_negative,0.35174015536032166,keep
সংবিধান অনুযায়ী শেখ হাসিনার এখনও প্রধানমন্ত্রী।,Positive,0.3490397318696189,model_autofill,True,Sarcastic_negative,0.3229936944412295,keep
বিএমপি ক্ষমতা না বসতে জনগণের সাথে প্রতারণা শুরু করে দিয়েছে,Positive,0.366163797004989,model_autofill,True,Negative,0.39964437321750274,keep
"৭৫% মানুষের ভোট, আবেগ, ইচ্ছা, স্বপ্ন সবকিছুই বিসর্জন দেওয়া হলো।",Negative,0.3726297462278703,model_autofill,True,Negative,0.38063594516234434,keep
সংবিধান অনুযায়ী শেখহাসিনা প্রধানমন্ত্রী এই সংসদ অবৈধ।,Negative,0.2922016157841485,model_autofill,True,Negative,0.2929636751676919,keep
"সংবিধান সংস্কার না হলে এই সরকার টিকবেনা,সবই অবৈধ হয়ে যাবে, এই বেচারা সখ ছিলো প্রাধান মন্ত্রী হয়ে দেশ পরিচালনা করবে তা ও হবেনা মনে হয়,",Negative,0.2744817960872878,model_autofill,True,Sarcastic_negative,0.32000788636716954,keep
Rajakar For Real,Neutral,0.3163808296298107,model_autofill,True,Sarcastic_negative,0.367049558773127,keep
M.A. Aziz এবার কি বলবেন?,Sarcastic_negative,0.3706986586711922,model_autofill,True,Sarcastic_negative,0.4350354506651681,keep
"মির জাফর,",Neutral,0.2781054285520554,model_autofill,True,Neutral,0.33925079542533937,keep
হাসু আপুর সংবিধানে থাকলে হাসু আপুই বৈধ প্রধানমন্ত্রী,Sarcastic_negative,0.3729266605044739,model_autofill,True,Sarcastic_negative,0.38151431032950595,keep
সবকিছু থেকে সুগন্ধি বের হয় না!!,Negative,0.3622022308956105,model_autofill,True,Sarcastic_negative,0.32935169350633864,keep
১১ দলীয় জোট কেউ শপথ নিবে না এখন দেখ ঠেলা কেমন।,Negative,0.3551246920652031,model_autofill,True,Sarcastic_negative,0.3968204659856654,keep
সালাউদ্দিন আগেও দেশে অরাজকতা সৃষ্টি করেছে এখনো অরাজকতা সৃষ্টি করতেছে,Sarcastic_negative,0.2858436559762269,model_autofill,True,Sarcastic_negative,0.34766260821028666,keep
দেশে আর শান্তি আসলো না,Positive,0.3390635072640618,model_autofill,True,Sarcastic_negative,0.3325096951057885,keep
"তাহলে শেখ হাসিনা ২৯সাল পর্যন্ত প্রধানমন্ত্রী,",Negative,0.3843553244634806,model_autofill,True,Negative,0.4145553857260667,keep
পল্টিবাজ নেতা,Sarcastic_negative,0.3888247520651984,model_autofill,True,Sarcastic_negative,0.3325028749643135,keep
সাব বাস,Sarcastic_negative,0.3661075639548495,model_autofill,True,Negative,0.36970102379524966,keep
জুলাইয়ের সাথে প্রথম বিশ্বাসঘাতকতা। কয়লা ধুইলে ময়লা কি যায়?,Negative,0.3788547962594157,model_autofill,True,Negative,0.4366884806009786,keep
বিএনপি গাদ্দারি শুরু করে দিয়েছে। গণভোটে জনগণের দেওয়া চূড়ান্ত রায় কে উপেক্ষা করলে পরিণতি ভালো হবে না। দেশের পরিস্থিতি ভালো রাখতে হলে জন রায়কে মেনে নিয়ে আগাতে হবে।,Neutral,0.3591642405288587,model_autofill,True,Neutral,0.38994350853950976,keep
জাতির সাথে বেইমান করলে বেশিদিন ক্ষমতায় থাকা লাগবে না।,Positive,0.3819389897792409,model_autofill,True,Negative,0.3969102259461268,keep
প্রথম দিনেই গাদদারি,Positive,0.3956439975338395,model_autofill,True,Positive,0.3885925743932684,keep
প্রথম পল্টি,Sarcastic_negative,0.3023001350991493,model_autofill,True,Positive,0.3208478898129168,keep
মাশাল্লাহ!,Negative,0.3233654474092894,model_autofill,True,Negative,0.35387276783447763,keep
Akta jokar sorkar,Sarcastic_negative,0.3445455206726277,model_autofill,True,Negative,0.3729243944812533,keep
তাহলে গনভোট করে লাভ কি হলো?,Negative,0.302423986606418,model_autofill,True,Negative,0.3235293444168773,keep
great,Sarcastic_negative,0.3884038335198546,model_autofill,True,Sarcastic_negative,0.3316374902353802,keep
আরো অনেক কিছু দেখার বাকি আছে,Positive,0.3423195973086816,model_autofill,True,Negative,0.3260667779791102,keep
Guru Matra to shuru,Neutral,0.3327987508212378,model_autofill,True,Neutral,0.5017837171050565,keep
বিসমিল্লাহতেই বিম্মির পতন শুরু,Negative,0.3790573216483375,model_autofill,True,Negative,0.3657902572215404,keep
বাস্তবস্মত ও যুক্তিযোগ্য সিদ্ধান্ত।,Positive,0.3791197903761858,model_autofill,True,Positive,0.4598221595966084,keep
জালিম,Sarcastic_negative,0.3689769979618105,model_autofill,True,Sarcastic_negative,0.36566887232497114,keep
বেঈমান,Sarcastic_negative,0.3306006406858828,model_autofill,True,Sarcastic_negative,0.3459563945686617,keep
যাদের কারণে ক্ষমতা আসতে পারছো! তাদেরকে ভুলে গেলে মীরজাফর গুলা?,Negative,0.3936809290303691,model_autofill,True,Negative,0.5706287887665172,keep
জুলাইকে কবর দেয়ার আয়োজন চলতেছে।,Negative,0.3486410806025046,model_autofill,True,Sarcastic_negative,0.4030707341850181,keep
"সকল অপমান, অপদস্থ,লাঞ্চনা তাদের উপরে আবার ফিরে আসুক।",Sarcastic_negative,0.3408732970425421,model_autofill,True,Negative,0.5108222779306358,keep
মানুষের অভিশাপে তারা বিলুপ্ত হয়ে যাবে।,Positive,0.3469101019686485,model_autofill,True,Sarcastic_negative,0.35920331174855913,keep
মাদারচোদেরা তইলে পিঠে ছালা বান,Sarcastic_negative,0.3587598327981511,model_autofill,True,Sarcastic_negative,0.3722641635005149,keep
এরা নতুন সৌরাচার বেশি পাকনামি করলে গদি লরে জাবে,Negative,0.3367616905521198,model_autofill,True,Negative,0.36341835258802274,keep
"খা,,,,,,,পো,,,,,৷৷ ,,,,,,,",Neutral,0.3361996660274705,model_autofill,True,Negative,0.3920828681088346,keep
Boycott #BNPBangladesh,Neutral,0.3869549655565952,model_autofill,True,Neutral,0.4401113470413732,keep
আবার মারা খাওয়ার জন্য সবাই রেডি থাকিয়েন,Negative,0.3175958096767417,model_autofill,True,Positive,0.27984223479676956,keep
Bnpr sobgula magirpola,Sarcastic_negative,0.3799998319686263,model_autofill,True,Sarcastic_negative,0.3796339792627185,keep
সবগুলোই জাতীয় বেইমান,Sarcastic_negative,0.3760478647347866,model_autofill,True,Sarcastic_negative,0.33230455422350674,keep
জাতীয় গাদ্দার আসলে এ গুলাই,Sarcastic_negative,0.3887151096657105,model_autofill,True,Sarcastic_negative,0.4226673559749133,keep
July chud geya,Sarcastic_negative,0.3358843376713428,model_autofill,True,Sarcastic_negative,0.36454573351207264,keep
সংবিধান সংশোধন না করলেই ভালো আবার হাসিনা আসবে৷ এবার আসলে সেপ ছাড়া পুtoki মারবে৷ এদের৷ বড়লোক হওয়ার কথা বাদ দিছি৷ বাংলাদেশের মানুষ কোনদিন সুখ করতে পারবে না৷৷ তাই এইতা আসা বাদ৷ হাসিনা আবার আসুক৷ দেখে যায়৷ এদের৷ মারা খাওয়াটা৷,Positive,0.3926231190736932,model_autofill,True,Sarcastic_negative,0.3212702547159586,keep
গাদ্দারি করলে হাসুর পথে জাবে,Sarcastic_negative,0.3834903841976488,model_autofill,True,Sarcastic_negative,0.4228640561277441,keep
আমরা বাংলাদেশের জনগণ ইসলামের মূল ধারা সুন্নী আকিদার অনুসারী।,Negative,0.35070214155502,model_autofill,True,Positive,0.3156849323903135,keep
ঈমানের বিপরীত ও ইসলাম ধ্বংসাত্মক সালাফি মতবাদকে ধর্মমন্ত্রী বানানো আমরা ঈমানী জনগণের ঈমানী আকিদার উপর ধ্বংসাত্মক আঘাত এবং রাষ্ট্র ধ্বংসাত্মক ষড়যন্ত্র হবে।,Neutral,0.3617482041715293,model_autofill,True,Neutral,0.44081091495977903,keep
আপনার কাছে অনুরোধ সালাফি জংগীকে ধর্মমন্ত্রী করে ইসলামের ধ্বংসাত্মক ক্ষতি ও রাষ্ট্র ধ্বংস করা থেকে বিরত থাকুন।,Positive,0.3823335894805122,model_autofill,True,Positive,0.36336944653748626,keep
#বিশ্ব_ইনসানিয়াত_বিপ্লব #World_humanity_revolution এর প্রবর্তক চেয়ারম্যান এবং #বিশ্ব_সুন্নী_আন্দোলন এর প্রতিষ্ঠাতা #সৈয়দ_আল্লামা_ইমাম_হায়াত,Positive,0.3050345422272704,model_autofill,True,Positive,0.46354179739071255,keep
#বিশ্ব_সুন্নী_আন্দোলন #বিশ্ব_ইনসানিয়াত_বিপ্লব,Sarcastic_negative,0.3200865675243836,model_autofill,True,Positive,0.31997927785884583,keep
সবগুলা ভোট চোর,Sarcastic_negative,0.3809362138110332,model_autofill,True,Sarcastic_negative,0.3919266259078868,keep
জামায়াত মানে মুনাফেক,Sarcastic_negative,0.3542919738283868,model_autofill,True,Sarcastic_negative,0.38177185731468277,keep
BNP er putki mara huk,Sarcastic_negative,0.3524144587454689,model_autofill,True,Sarcastic_negative,0.41993067215387103,keep
বাহ চুদির ভাই গুলা বাহ! নিজেদের রূপ ফুটায় তুলতাছোস।।,Negative,0.369753183471363,model_autofill,True,Negative,0.40514032107715436,keep
#আল্লামা_ইমাম_হায়াত #বিশ্ব_সুন্নী_আন্দোলন #বিশ্ব_ইনসানিয়াত_বিপ্লব,Negative,0.3265256784562474,model_autofill,True,Positive,0.36589307044607594,keep
পাছায় কয়ডা দিয়া সংসদ থেকে বের করে দাও। এদের আচরন উদ্ভট। সংস্কার না করলে তারা কিসের ভিত্তিতে নির্বাচন করছে।জনগণই বা কেন হ্যা ভোটে বিজয়ী করলেন তাহলে।,Sarcastic_negative,0.33800940114412,model_autofill,True,Sarcastic_negative,0.4164172027153777,keep
শালারা সব মোনাফেক,Sarcastic_negative,0.3079774833090287,model_autofill,True,Sarcastic_negative,0.42521640341337247,keep
সৈরাচার,Neutral,0.3834733905907849,model_autofill,True,Neutral,0.4037601956538976,keep
জাতির সাথে বেইমানি করছে। বাঙালির শিক্ষা হওয়া উচিত। গাদ্দারির ফল ভালো হয় না,Sarcastic_negative,0.3438897507528916,model_autofill,True,Negative,0.38182118990861397,keep
খুব তাড়াতাড়ি মাইর খাওয়ার জন্য প্রস্তুতি নাও,Sarcastic_negative,0.372197375336382,model_autofill,True,Negative,0.3106272254114826,keep
নির্লজ্জ বেইমান ওয়াদা ভঙ্গ কারীকে আল্লাহ কখনোই পছন্দ করেন খুব শীঘ্রই তোমাদের পতন শুরু হবে,Neutral,0.3228529757593074,model_autofill,True,Neutral,0.3206476305379779,keep
কিছু বাট ছাগলের বাচ্চারা না বুঝেই এখন লাফাবে।,Negative,0.3298876387256333,model_autofill,True,Sarcastic_negative,0.39228573967902636,keep
জাতিও গাদ্দার,Sarcastic_negative,0.3831061542886687,model_autofill,True,Sarcastic_negative,0.36671848769334653,keep
Gaddar,Sarcastic_negative,0.3327255927400296,model_autofill,True,Neutral,0.435167709021751,keep
এর জন্যে ১১ দলীয় জোট প্রশংসার পাবার দাবিদার।,Negative,0.3866396153744438,model_autofill,True,Negative,0.4121304590551964,keep
★ বর্তমান সংবিধান অনুযায়ী ফ্যাসিস্ট হাসিনা এখনো বৈধ প্রধানমন্ত্রী।,Positive,0.385745033586373,model_autofill,True,Positive,0.4076975183988455,keep
"টাকা পয়সার কী কম আছে, যে ওনাদের এগুলো নেয়া লাগবে",Positive,0.337803095051088,model_autofill,True,Negative,0.3974592011268007,keep
এটা কি সত্যি,Neutral,0.382472639051905,model_autofill,True,Negative,0.5697192107449162,keep
রাতে বাসায় গিয়ে চাবি গুলো দিয়ে আসিস,Sarcastic_negative,0.3798665786022087,model_autofill,True,Negative,0.41206615355071613,keep
জনগন রপ হুগা মাইরা নিজে বাড়ি তৈরি করে নিবে,Sarcastic_negative,0.3813213725907396,model_autofill,True,Sarcastic_negative,0.40925843458920746,keep
সকারী নাকি সরকারী,Negative,0.3675288737149711,model_autofill,True,Negative,0.4129577005981643,keep
ব্যংকের টাকা গুলো ফেরত দিয়েন দয়া করে জনগণের টাকা কিন্তু,Sarcastic_negative,0.3760833456291687,model_autofill,True,Positive,0.34768654683307476,keep
"৭০% মানুষের ভোট, আবেগ, ইচ্ছা, স্বপ্ন সবকিছুই বিসর্জন দেওয়া হলো।",Negative,0.3424336489152183,model_autofill,True,Negative,0.3470873979861812,keep
জুলাইয়ের সাথে বিম্পির গাদ্দারি,Sarcastic_negative,0.375071419854887,model_autofill,True,Negative,0.3612612850243139,keep
গুড জব।,Negative,0.3366529046902968,model_autofill,True,Negative,0.37592062237334734,keep
আরে ভাই এক কম্পানি থেকে যা চাঁদাবাজি করে তা দিতে সবাইরে গাড়ি কিনে দিতে পারবে,Negative,0.3881105865125263,model_autofill,True,Negative,0.4050700800760168,keep
সেজন্যই বিম্পিকে ভালো লাগে,Sarcastic_negative,0.3846338979402617,model_autofill,True,Sarcastic_negative,0.38903539662531755,keep
পূর্ব তাদের জবানের কোনো ভ্যালুনেই,Negative,0.3744212735808297,model_autofill,True,Negative,0.3946007622080946,keep
জামাত ইসলামের ফটোকপি,Negative,0.3772368337351224,model_autofill,True,Negative,0.4135910689554891,keep
দুর্নীতি করলেই চলবে,Negative,0.3819517821426647,model_autofill,True,Negative,0.3926009592749445,keep
ভোগ দখল কে করবে,Positive,0.3911227824088282,model_autofill,True,Positive,0.39260195120798785,keep
দেশটা ভালো কাজের প্রতিযোগিতা হবে জনগণ আমরা সেটাই চাই। বিএনপিকে ধন্যবাদ,Negative,0.3891227847595125,model_autofill,True,Negative,0.3988321713411277,keep
তাহলে সংস্কারের শপথ বরাবরই কেন নয়...?..,Sarcastic_negative,0.3669224258432482,model_autofill,True,Sarcastic_negative,0.43481284652720725,keep
নাউজুবিল্লাহ,Negative,0.3709617141332726,model_autofill,True,Negative,0.4020027912006174,keep
কারণ তারা আগেই আখের গুছিয়েছিলো,Negative,0.371601805963401,model_autofill,True,Sarcastic_negative,0.39281434603104104,keep
যদি জামায়াত ইসলামির কপি করে তাহলে বলবো।,Negative,0.3697728936719671,model_autofill,True,Negative,0.4299562489194524,keep
খুব ভালো একটা ডিসিশন,Sarcastic_negative,0.3924443963854465,model_autofill,True,Sarcastic_negative,0.4369751670897979,keep
জুলাই ভোগে?,Neutral,0.3706843421568491,model_autofill,True,Sarcastic_negative,0.363349918877305,keep
আবার জুলাই এর জন্য প্রস্তুতি নেন দেশ রক্ষায়,Negative,0.3907271338006948,model_autofill,True,Negative,0.3847171732129706,keep
প্রতি মাসের খরচ টা যেন ওয়েবসাইটে দেওয়া হয়।,Sarcastic_negative,0.3760639268474576,model_autofill,True,Positive,0.33806284454448315,keep
সরকারি,Negative,0.3722198664476818,model_autofill,True,Negative,0.41596238949643444,keep
সংসদীয় দলের প্রথম সভায় সিদ্ধান্ত হয়েছে —,Sarcastic_negative,0.3262621189236362,model_autofill,True,Positive,0.426376611013141,keep
জামাতের কপি,Sarcastic_negative,0.3557196667174311,model_autofill,True,Negative,0.4176912901566399,keep
জামাত শিবির এনসিপির একটা রাজনৈতিক পতন,Positive,0.3777111963756618,model_autofill,True,Negative,0.3331948817437719,keep
তাহলে আরো বেশি চুরি করবে,Positive,0.3899288865525648,model_autofill,True,Negative,0.3909313918578437,keep
প্রধানমন্ত্রী - লন্ডন |,Sarcastic_negative,0.3130475788480383,model_autofill,True,Sarcastic_negative,0.3576020450599013,keep
রাষ্ট্রীয় মর্যাদা ও সম্মান রাখার,Sarcastic_negative,0.3544023136382419,model_autofill,True,Negative,0.36262962032229346,keep
"গনভোট অধ্যাদেশ আইন অনুযায়ীই এটা ১৮০ দিনের মাঝে বাস্তবায়ন করতে হবে । এটাই ছিল ওয়াদা । আমি এখনো বিশ্বাস রাখতে চাই, সরকার তার ওয়াদা রাখবে ।",Positive,0.3374522377447387,model_autofill,True,Negative,0.32371829170401684,keep
জুলাই না কিছুই হতো না,Negative,0.3766903792318836,model_autofill,True,Sarcastic_negative,0.37768456282407253,keep
বিরোধীদল মুনাকিফরা নাকি শপথ নিবে না...!,Negative,0.3171079937708587,model_autofill,True,Negative,0.37877394568541123,keep
পাকিস্থান চলে যাবে নাকি?,Sarcastic_negative,0.3404572860300743,model_autofill,True,Negative,0.3708389887534148,keep
Allahummaa Amin,Positive,0.3121490041293366,model_autofill,True,Positive,0.3053552471935157,keep
Benomro Sroddha,Sarcastic_negative,0.373328497556958,model_autofill,True,Sarcastic_negative,0.4217111301264981,keep
Ameen,Sarcastic_negative,0.38187633167285,model_autofill,True,Sarcastic_negative,0.42009440373887935,keep
সারাজিবন কৃতক্ষ থাকব ভাই।এক্সিটেন্ডে আমার এক পা কাটা আরেক পায় রড ভরা কোন কাজ করতে পারিনা।আমি আপনাদের কাছে সাহায্য না চাইলে রাস্তায় গিয়ে হাত পাততে হবে চক্ষু লজ্জায় তাও পারিনা। বৃদ্ধ বাবা মা ও বাচ্চাদের কষ্ট আর কান্না আর সইতে পারিনা। ভাই দান সদকাহ যাকাত হলেও ভাই হিসাবে সাহায্য করেন।,Negative,0.3114651620025179,model_autofill,True,Negative,0.3343196265575105,keep
Ameen Summa Ameen,Sarcastic_negative,0.3951713060959486,model_autofill,True,Sarcastic_negative,0.42274867431291496,keep
যোগ্য বাবা মায়ের যোগ্য সন্তান,Neutral,0.3852795515607286,model_autofill,True,Neutral,0.38335754437010605,keep
আপনার বাবার মতো এখনো কোনো লোক দেখি নাই আমার জীবনে,Sarcastic_negative,0.3960290121950587,model_autofill,True,Sarcastic_negative,0.36656770328853566,keep
অপ্রধান তান্ত্রি,Negative,0.3453244345936296,model_autofill,True,Sarcastic_negative,0.3767396003863551,keep
কিন্ত জুলাই কারণে মায়ের জানাজা পড়তে পারছেন,Sarcastic_negative,0.3156123486258654,model_autofill,True,Negative,0.35524042366068415,keep
মাননীয়,Negative,0.3470012593721577,model_autofill,True,Negative,0.41517057380390127,keep
৯ মাস যুদ্ধ চালিয়ে যে সকল বীর মুক্তিযোদ্ধা বীর বিক্রম পাকিস্তানি হানাদার বাহিনীর সঙ্গে যুদ্ধ চালিয়ে পশ্চিম বাংলার মানুষকে উপহার দিলো স্বাধীন বাংলা। সেই বাংলার মাটিতে রক্ত ঝড়ে বীর বিক্রম আব্দুল হামিদ।,Negative,0.3947133508496963,model_autofill,True,Negative,0.3898343057864176,keep
তিনি দীর্ঘদিন চিকিৎসায় থাকা কালীন আইসিইউতে ইন্তেকাল করেন।,Positive,0.3814705741280518,model_autofill,True,Positive,0.3666361513559157,keep
মহিলারাও,Sarcastic_negative,0.3871142282649581,model_autofill,True,Sarcastic_negative,0.3976438833511371,keep
খাম্বা তারেক ওনার নামের সাথে এটাই মানায়,Negative,0.3587483295734252,model_autofill,True,Negative,0.48375389450130807,keep
বেপর্দায় কবর জিয়ারত করা কি ভালো,Negative,0.3911760599580588,model_autofill,True,Negative,0.5903804028887564,keep
জিয়াউর রহমান এবং খালেদা জিয়ার নামটা মাটির সাথে মিশিয়ে দিবেন না হাসিনার মতো।,Positive,0.3396593443875708,model_autofill,True,Positive,0.3635048314040377,keep
বাবা মায়ের অযোগ্য সন্তান,Neutral,0.3527611505698043,model_autofill,True,Neutral,0.3481722892417247,keep
Areh chuppu smile dicchen rare case,Sarcastic_negative,0.3750197884535231,model_autofill,True,Sarcastic_negative,0.44803478259320206,keep
এমনি বললাম আর কি,Positive,0.376719130843789,model_autofill,True,Positive,0.3107023699229796,keep
কি জানি কি হয়ে যায় বুঝাই মুশকিল,Negative,0.322918943490712,model_autofill,True,Sarcastic_negative,0.42647902222677964,keep
রাষ্ট্রপতি খুশি ওনি চেয়েছিলেন স্বাধীনতার পক্ষের বিজয়,Positive,0.383215375586634,model_autofill,True,Positive,0.46414897953428025,keep
যে হেরে গিয়েও কোটি মানুষের হৃদয় জিতেছে তার নামই ডা:শফিকুর রহমান,Positive,0.2856437215691448,model_autofill,True,Negative,0.2722737954181888,keep
উনি তখন কি বলছিলেন?,Sarcastic_negative,0.3094023964657174,model_autofill,True,Negative,0.3058090529879531,keep
অনেক কষ্ট করে হাসিটা দিছে।,Sarcastic_negative,0.3192907113063609,model_autofill,True,Sarcastic_negative,0.3490114587146549,keep
"Congratulations, good luck in your journey, be a strong national hero like your parents",Sarcastic_negative,0.3427214766884118,model_autofill,True,Sarcastic_negative,0.3103696033422809,keep
জয় বাংলা,Negative,0.2880794088957463,model_autofill,True,Neutral,0.3687275752795731,keep
"স্বাগতম প্রধানমন্ত্রীকে,,,দলীয় প্রধান কে হবে যা আছে বর্তমান সংবিধানে।",Neutral,0.3579605426917343,model_autofill,True,Neutral,0.4387566781221777,keep
গরিব ও অসহায় মানুষের পাশে দাঁড়াতে,Sarcastic_negative,0.341543162076375,model_autofill,True,Sarcastic_negative,0.32573551518332017,keep
খারাপ অভ্যাস ত্যাগ করি,Negative,0.2933940592009892,model_autofill,True,Positive,0.37332413069441084,keep
সময়ের মূল্য বুঝি,Sarcastic_negative,0.3585874182421635,model_autofill,True,Sarcastic_negative,0.4009550618846665,keep
হাসতাছে আবার কবে শপথ পরাবেন এটার জন্য,Negative,0.3865964499503659,model_autofill,True,Negative,0.45210897902141894,keep
Congratulations,Neutral,0.3593529423860853,model_autofill,True,Positive,0.3364035523644873,keep
অভিনন্দন,Negative,0.3759255274060409,model_autofill,True,Negative,0.42756813279933065,keep
বাংলাদেশে কি রাষ্ট্রপতি জীবিত আছে?,Negative,0.3125916252002,model_autofill,True,Negative,0.3705859503249931,keep
Chuppu,Negative,0.3723573984724316,model_autofill,True,Negative,0.3712508190294359,keep
সারাজিবন কৃতক্ষ থাকব ভাই।এক্সিটেন্ডে আমার এক পা কাটা আরেক পায় রড ভরা কোন কাজ করতে পারিনা।আমি আপনাদের কাছে সাহায্য না চাইলে রাস্তায় গিয়ে হাত পাততে হবে চক্ষু লজ্জায় তাও পারিনা। বৃদ্ধ বাবা মা ও বাচ্চাদের কষ্ট আর কান্না আর সইতে পারিনা। ভাই দান সদকাহ যাকাত হলেও ভাই হিসাবে সাহায্য করেন।,Negative,0.3114651620025179,model_autofill,True,Negative,0.3343196265575105,keep
কেনযে হাতটাকে ময়লা করলেন,Negative,0.3765083370316031,model_autofill,True,Sarcastic_negative,0.4535430953753236,keep
সংবিধান অনুযায়ী আমার প্রধানমন্ত্রী তো শেখ হাসিনা,Negative,0.3122098103369621,model_autofill,True,Negative,0.3138824548270628,keep
সালাম শুভেচ্ছা ও অভিনন্দন।।,Negative,0.366295141866522,model_autofill,True,Negative,0.4263273844245966,keep
ও মোর খোদা!!! খালা ! দেখতেছেন এটা কি হইতে আছে!,Sarcastic_negative,0.3878286862891503,model_autofill,True,Negative,0.47615689841002573,keep
বুকে পাথর চাপা,Sarcastic_negative,0.3790051960034683,model_autofill,True,Sarcastic_negative,0.36176863953358,keep
চুপ্পুর সাথে দেখা করা মানে তারেকের ভবিষ্যৎ অন্ধকার,Positive,0.3800406935187755,model_autofill,True,Positive,0.3095063450989056,keep
হালায় একটা কুফা দেখা যাক এই প্রধানমন্ত্রী কতদিন লাস্টিং করে ।,Positive,0.3565563087818005,model_autofill,True,Positive,0.38934776128581666,keep
"Asad Haidari গাদ্দারের বিচার ভয়াবহ হওয়া উচিত ভাই, কিন্তু এ গাদ্দারের সাথে হাত মিলানো টা মোটেও ঠিক করেনি, জনাব তারেক রহমান ভাই",Positive,0.368127212299022,model_autofill,True,Positive,0.3729922436296753,keep
মাননীয় প্রধানমন্ত্রী,Positive,0.3517962568882063,model_autofill,True,Positive,0.32164557578147834,keep
ধীরে ধীরে বুঝেশুনে এগিয়ে যান।,Sarcastic_negative,0.3321339434280657,model_autofill,True,Positive,0.38310429913819477,keep
৫. ব্যাংকিং খাতে সুশাসন নিশ্চিত করে বিনিয়োগ বান্ধব করা।,Positive,0.3902484542509714,model_autofill,True,Positive,0.5256253655641262,keep
"৭. অগ্রাধিকার ও বিশ্ব বাজারের চাহিদার সাথে সামঞ্জস্য রেখে শিল্পায়ন,",Sarcastic_negative,0.3427616711233114,model_autofill,True,Negative,0.30562953090859357,keep
"৮. মূলধনী যন্ত্রপাতি আমদানিতে নীতি সহায়তা,",Sarcastic_negative,0.3040282132659136,model_autofill,True,Sarcastic_negative,0.41695601797535764,keep
১১. নিস্তেজ বিদেশি দূতাবাস ও মিশন গুলোতে ট্রেড বেইসড ডিপ্লোম্যাসি প্রণয়ন।,Sarcastic_negative,0.3371225985726523,model_autofill,True,Sarcastic_negative,0.33544286068069257,keep
"Before, everyone thought Donald Trump would listen only to India, but Mr. Khalilur and the interim government proved that wrong.",Neutral,0.3640846622210197,model_autofill,True,Neutral,0.4580815324783597,keep
He is a suitable person to handle someone like Donald Trump—he has already proven it.,Neutral,0.3943213899281735,model_autofill,True,Neutral,0.5358676002897738,keep
Also need to explore our new market in South America and ASEAN countries.,Sarcastic_negative,0.3726783046032432,model_autofill,True,Neutral,0.5207922016917249,keep
মাননীয় শিক্ষামন্ত্রী,Sarcastic_negative,0.3305199010009258,model_autofill,True,Sarcastic_negative,0.48740430583916333,keep
ফেক আইডির অভাব নাই এখন অরজিনালটাই খুঁজে পেলাম না,Negative,0.3720748808367979,model_autofill,True,Negative,0.35177448323357796,keep
দরকার নাই,Negative,0.3383792663587789,model_autofill,True,Neutral,0.35079340808059367,keep
