period,doc_id,comment,sentiment,sentiment_confidence,sentiment_source,location_raw,location_rank,location
after_forming_government,3099,পুলিশ হত্যার বিচার চাই,neutral,0.5229442492199835,provided,Sylhet,1,Sylhet
after_forming_government,3100,ভাই এইসব কথা বাদ দাও আগে বিক্রি করা জুলাই ফেরত নিয়ে আসো,positive,0.5753280076103576,provided,Dhaka,1,Dhaka
after_forming_government,3101,তা হলে পড়া লেখা করে দেশের বাহিরে চলে যাও---তোমাদের দারা রাজনীতি মানায় না------,positive,0.5493055242036097,provided,Dhaka,1,Dhaka
after_forming_government,3102,Right,sarcastic_negative,0.4093940743400722,provided,Dhaka,1,Dhaka
after_forming_government,3103,তুমি না বল্লে কিছু যাই আসে না।,sarcastic_negative,0.4169583074409633,provided,Chittagong,1,Chattogram
after_forming_government,3104,তোর সংসদে যাওয়ারটা দরকার কি,negative,0.3527640118400628,provided,Dhaka,1,Dhaka
after_forming_government,3105,পাকিবীজ বলে কী,positive,0.5424402573130659,provided,Dhaka,1,Dhaka
after_forming_government,3106,"""Right, I agree it""",sarcastic_negative,0.4093940743400722,provided,Khulna,1,Khulna
after_forming_government,3107,দরকার নেই,negative,0.3282707421215076,provided,পিরোজপুর,1,পিরোজপুর
after_forming_government,3108,তোমাগো কথা বলার প্রয়োজন নাই দেড় বছরে পোলাপানরে যা শিখাইছো তোমরা বেয়াদবি কুলাঙ্গার কতগুলো পোলাপান রাস্তায় নামাইছে মানুষকে ই…,positive,0.5087609817739043,provided,Dhaka,1,Dhaka
after_forming_government,3109,বিরোধী দলের কথা বলার দরকার কি শুনলে তো হয়..?,positive,0.7235947510445235,provided,Chittagong,1,Chattogram
after_forming_government,3110,হালার পুতে যে ভাব দেখাচ্ছে মনেহয় সংসদের পুরান লোক।,negative,0.3582524243770619,provided,Dhaka,1,Dhaka
after_forming_government,3111,কথা হবে রাজপথে,neutral,0.5986488598257312,provided,Dhaka,1,Dhaka
after_forming_government,3112,ঠিক,negative,0.3128186017725519,provided,Khulna,1,Khulna
after_forming_government,3113,নিজের যোগ্যতা দিয়ে সংসদে যাওয়ার চিন্তাভাবনা কর তুমি তো হয়েছ বারো ভাতারি দল সাহস থাকলে একা নির্বাচন করে সংসদে যেয়ে দেখাও,sarcastic_negative,0.4449761856936644,provided,Dhaka,1,Dhaka
after_forming_government,3114,right,sarcastic_negative,0.4093940743400722,provided,Dhaka,1,Dhaka
after_forming_government,3115,আগে যে তোমার সম্পদের হিসাব দিতে হবে মামু।,neutral,0.5230819025208917,provided,Dhaka,1,Dhaka
after_forming_government,3116,Right,sarcastic_negative,0.4093940743400722,provided,Dhaka,1,Dhaka
after_forming_government,3117,টোকাই এখন দেশের নেতা,positive,0.7600594833165576,provided,Dhaka,1,Dhaka
after_forming_government,3118,টোকাইদের কথামতো দেশ চলবেনা,positive,0.732276485744903,provided,চট্টগ্রাম,1,Chattogram
after_forming_government,3119,যাকাত ফিতরায় এমপি হওয়া একজন গোপাল ভার বলে কি।,negative,0.3837865013873636,provided,পাবনা,1,পাবনা
after_forming_government,3120,জুলাই জঙ্গিদের কপালে অনেক দুঃখ আছে,sarcastic_negative,0.3649609310253753,provided,Dhaka,1,Dhaka
after_forming_government,3121,"""প্রদীপের আলো নিভে যাচ্ছে তোমাদের। অন্য কেউ নয়, জামায়াত তোমাদের রক্ত পান করে তোমাদের রক্ত শুন্য করে নিজেদের রাজনৈতিক, সামাজিক মৃত্যু হবে""",negative,0.4868425444275456,provided,Dhaka,1,Dhaka
after_forming_government,3122,"""কোটার জায়গা কোটা রইল, জুলাই গেল জলে।…""",sarcastic_negative,0.3107797911073018,provided,Jamalpur,1,Jamalpur
after_forming_government,3123,শালা টোকাই,sarcastic_negative,0.3881852015252767,provided,Sylhet,1,Sylhet
after_forming_government,3124,"""লজ্জা শরম না থাকলে, প্যান্ট খুলে রাস্তায় দাঁড়িয়ে থাকো জোকার।""",sarcastic_negative,0.3885893503959722,provided,Dhaka,1,Dhaka
after_forming_government,3125,এবার এবার নক করবা না নামোনা রাস্তায় দেখনা মানুষ তোমাদের কি বলে বাজান পুলিশ হত্যার বিচার হবে ইনশাল্লাহ,positive,0.6002083460159299,provided,Narayanganj,1,Narayanganj
after_forming_government,3126,তুই রাজাকার তুই বাটপার তুই জঙ্গি তুই টোকাই তুই দেশদ্রোহী,negative,0.8732180904209508,provided,Chittagong,1,Chattogram
after_forming_government,3127,"""জুলাই ব্যবসায়ীরা যেন পালাইতে না পারে, যেখানে পাবেন তাদেরকে শহীদ বানায় দিয়ে দিয়েন, তারা দেশে শত্রু,।""",negative,0.7209159584457419,provided,Dhaka,1,Dhaka
after_forming_government,3128,তোমাদের মতো কোটার এমপিরা সংসদে না থাকাই ভালো।,negative,0.4538219055984468,provided,Dhaka,1,Dhaka
after_forming_government,3129,"""১৭ বছর দলীয়করণের বিরুদ্ধে বললেন, আর এখন নিজেরাই সারাদেশ দলীয়করণ করলেন …""",positive,0.4097635360787579,provided,চট্টগ্রাম,1,Chattogram
after_forming_government,3130,তাতে বয়ে গেল।,negative,0.5849841521077364,provided,Dhaka,1,Dhaka
after_forming_government,3131,সংসদে কথা বলা দরকার নাই,positive,0.7648745767866636,provided,Dhaka,1,Dhaka
after_forming_government,3132,আগে তোর হিসাব দে কথা পরে,positive,0.5732625636671411,provided,Dhaka,1,Dhaka
after_forming_government,3133,জামাত এর তার জোট গুলার উচিৎ । বি এন পি আর আওয়ামী মত দেশ টুলে পুটে খাওয়া।কারন এই দেশ হছে নষ্ট জনগণের দেশ।,negative,0.3666035553654831,provided,Chittagong,1,Chattogram
after_forming_government,3134,সহমত,sarcastic_negative,0.4019567720057317,provided,Khulna,1,Khulna
after_forming_government,3135,পাগল বলে কি? কিসের সাথে কি,sarcastic_negative,0.5177630087326667,provided,Chittagong,1,Chattogram
after_forming_government,3136,তোমার মত অপদার্থ সংসদে যাওয়ার দরকার কি বলতো,negative,0.4587576808621473,provided,Dhaka,1,Dhaka
after_forming_government,3137,ঠিক,negative,0.3128186017725519,provided,Dhaka,1,Dhaka
after_forming_government,3138,আপনারা ছাত্র হিসেবে কলঙ্কিনী অধ্যায় থাকবেন বাংলাদেশ,sarcastic_negative,0.7956325746718448,provided,Dhaka,1,Dhaka
after_forming_government,3139,ওডা হানকির পুয়া,negative,0.4786532548273801,provided,Dhaka,1,Dhaka
after_forming_government,3140,এনপিপির চুরেগো খাঁচায় দেখতে চাই,negative,0.6231221979783176,provided,Dhaka,1,Dhaka
after_forming_government,3141,কিসের সংবিধান সংস্কার পরিষদ ৭১র আছে একাত্তর থাকবে খানকির পোলা নাহিদ,negative,0.409698928668821,provided,Dhaka,1,Dhaka
after_forming_government,3142,তোর মতো টোকাই না গেলে ভালো,positive,0.4407976010014579,provided,Dhaka,1,Dhaka
after_forming_government,3143,চুদির ছাওয়াল পাকিস্তানের বীজ তোকে কে বলেছে কথা বলতে,positive,0.4865235275673073,provided,Dhaka,1,Dhaka
after_forming_government,3144,ভয়ে আছে,negative,0.4369673755858346,provided,Dhaka,1,Dhaka
after_forming_government,3145,আগে তোর ভূরি কমা,negative,0.5187114571248826,provided,Dhaka,1,Dhaka
after_forming_government,3146,তোর কপালে শনি আছে,negative,0.3696041864864685,provided,Dhaka,1,Dhaka
after_forming_government,3147,"""পাটোয়ারী জাহাঙ্গীরনগর, বুয়েট সহ বিভিন্ন ক্যাম্পাসে ছাত্রদের উষ্কে বেড়াচ্ছে, আবার জুলাইয়ের মতো মেটিকুলাস ডিজাইন সাজাচ্ছে সম্ভবত…""",negative,0.417573970076921,provided,Dhaka,1,Dhaka
after_forming_government,3148,তুই কোন চেটের বাল যে তোকে সংসদে কথা বলতে হবে।,neutral,0.3662195514655751,provided,Dhaka,1,Dhaka
after_forming_government,3149,পরিবেশের দরকার নেই,negative,0.5540496683130136,provided,Dhaka,1,Dhaka
after_forming_government,3150,Thik bolcen,sarcastic_negative,0.3541089548483488,provided,Dhaka,1,Dhaka
after_forming_government,3151,টুকাই,sarcastic_negative,0.3987046787513221,provided,Dhaka,1,Dhaka
after_forming_government,3152,Hazar hazar koti taka durniti korecho bap mama khalu neay socib 30 Koti MD 70/80 koti chairman 100/200/300 koti ki porimane lu…,sarcastic_negative,0.3968889902669051,provided,Dhaka,1,Dhaka
after_forming_government,3153,শালা দালাল,sarcastic_negative,0.4502660419952118,provided,Lalmonirhat,1,Lalmonirhat
after_forming_government,3154,পদত্যাগ করে রাজপথে আসো হ্যাডম থাকলে,positive,0.2743038444270489,provided,Narayanganj,1,Narayanganj
after_forming_government,3155,তোর ঘরে গিয়ে সংস্কার কর না হলে পাকিস্তানে গিয়ে কর,negative,0.3299384315591778,provided,খুলনা,1,Khulna
after_forming_government,3156,"""তুই রাজাকারের বাচ্চা খানকির পোলা, বেশ্যার পোলা,,,,,""",negative,0.5773497645403696,provided,Dhaka,1,Dhaka
after_forming_government,3157,আমরা রাজপথের প্রস্তুতিও নিচ্ছি।…,negative,0.5359011667157431,provided,Panchagarh,1,Panchagarh
after_forming_government,3158,সঠিক,neutral,0.5562736999378194,provided,Dhaka,1,Dhaka
after_forming_government,3159,আচ্ছা তোরা সংসদে যাইস না বাপু,sarcastic_negative,0.5030235846409961,provided,Dhaka,1,Dhaka
after_forming_government,3160,তোরা কি কথা বলবি যা কথা বলার আমাদের প্রধানমন্ত্রী বলবে।,positive,0.7628344664511559,provided,ঢাকা,1,Dhaka
after_forming_government,3161,"""জুলাই জঙ্গি,দমন করা হোক""",positive,0.4344906935736223,provided,Dhaka,1,Dhaka
after_forming_government,3162,দূর্নীতিবাজদের সর্দার,negative,0.419124894223472,provided,Chittagong,1,Chattogram
after_forming_government,3163,তোর দরকার আছে বলে মনে হয় না,sarcastic_negative,0.3202146815689293,provided,Tangail,1,Tangail
after_forming_government,3164,এতে বলে মার মাংগে বাল নাই পুলাপাইন এর মুখে চাপ দাড়ি,sarcastic_negative,0.4887778706240343,provided,ঢাকা,1,Dhaka
after_forming_government,3165,Jara sahwa haowa baltepare tader sagsode katha balar darkar nay,neutral,0.3153265105560606,provided,Dhaka,1,Dhaka
after_forming_government,3166,আচ্ছা হেতে বলে প্রথান মন্ত্রী সপ্ন দেখতো ইউনুসের কোলে শুয়ে।,sarcastic_negative,0.3853300484185206,provided,Chittagong,1,Chattogram
after_forming_government,3167,বাপের জন্মের সংসদ কি বোঝো,sarcastic_negative,0.3739725261106452,provided,Dhaka,1,Dhaka
after_forming_government,3168,তুমি কথা না বললে বাল ছিডা যাবেনা।,positive,0.4512178880960494,provided,কুমিল্লা,1,Cumilla
after_forming_government,3169,মোহাম্মাদ কাসীম-এর নেতৃত্বে মুসলিম উম্মাহর ঐক্যের আহ্বান তুলে ধরা হয়। প্রায় ১৮০ কোটি মুসলিম থাকা সত্ত্বেও আজ উম্মাহ বিভক্ত ও ন…,sarcastic_negative,0.3780943238488511,provided,Dhaka,1,Dhaka
after_forming_government,3170,পদত্যাগ করে ফেল,positive,0.5428296459634339,provided,Dhaka,1,Dhaka
after_forming_government,3171,বিবেক বুদ্ধিকে শয়তানের ধোঁকার মধ্যে বিশ্রামে রেখে অতি আবেগকে সম্মান করে কথিত বীর বেসে রাস্তায় নেমে লাশ হয়ে ফিরার আগে একটু ভাবু…,negative,0.4054689430088989,provided,Chittagong,1,Chattogram
after_forming_government,3172,গোপালভার,sarcastic_negative,0.3879269912483249,provided,Chittagong,1,Chattogram
after_forming_government,3173,আগে সংবিধান রচৈয়তার পায়ে সালাম করে এসো,positive,0.3147105762202593,provided,চট্টগ্রাম,1,Chattogram
after_forming_government,3174,তোমরা দুর্নীতি বন্ধ করে আগে নিজেরা সংস্কার তৈরি কর! দেশের সংস্কার নিয়ে বসে থাকলে হবে না প্রিয়,neutral,0.3556414830230466,provided,Chittagong,1,Chattogram
after_forming_government,3175,"""দল যার যার, এনসিপি পিটানোর দায়িত্ব সবার,""",negative,0.482360814824584,provided,সিলেট,1,Sylhet
after_forming_government,3176,"""বর্তমানে কি সংবিধান আছে, সংস্কার কোন সংবিধানের করতে হবে, বাস্তবায়ন কোন সংবিধান হবে, তা জনসম্মুখে দেখানো হোক। সকল,সমস্যা র ব্যাখা কোন চ্যানেল এর মাধ্যমে জনগনকে বুঝিয়ে দেওয়া হোক।""",neutral,0.6550573507195518,provided,Dhaka,1,Dhaka
after_forming_government,3177,"""জুলাই সনদ বাস্তবায়ন না করলে,, এই সংসদ অবৈধ,, ৭২ সংবিধান দেশ চললে,, ৭২ সংবিধানে নির্বাচন ২৯ সালে,, জুলাই সনদ বাস্তবায়ন না হলে জুলাই যোদ্ধারা আবার রাস্তায় নামবো""",negative,0.5222956482311867,provided,Dhaka,1,Dhaka
after_forming_government,3178,জামিন দেওয়া শুরু হয়ে গেছে আমাদের সব জয়বাংলা নেতাদেরকে জামিন দেওয়া হোক ধন্যবাদ প্রধানমন্ত্রী তারেক রহমান স্যারকে,positive,0.524227789900037,provided,Cox's Bazar,1,Cox's Bazar
after_forming_government,3179,"""আরে বেডা তুই হত্যাকারী, পুলিশ হত্যাকারী তোর কিসের কথা, , তোর তো বিচার হবে""",neutral,0.571521419215728,provided,Dhaka,1,Dhaka
after_forming_government,3180,"""কোটার জায়গা কোটা রইল, জুলাই গেল জলে। ফকিন্নির পোলারা নেতা হইল, লীগের লুঙ্গির তলে।""",sarcastic_negative,0.2755958415448671,provided,Jamalpur,1,Jamalpur
after_forming_government,3181,"""১৭ বছর দলীয়করণের বিরুদ্ধে বললেন, আর এখন নিজেরাই সারাদেশ দলীয়করণ করলেন এটার নাম-ই মুনাফিকি।""",positive,0.4103643578815329,provided,চট্টগ্রাম,1,Chattogram
after_forming_government,3182,আমরা রাজপথের প্রস্তুতিও নিচ্ছি। - নাহিদ ইসলাম,negative,0.5180655496142363,provided,Panchagarh,1,Panchagarh
after_forming_government,3183,"""অবশ্যই খাবেন, যুদ্ধ করে আপনারা স্বাধীন করেছেন। প্রয়োজনে রাস্তার ইট খুলে বাড়ি নিয়ে যাবেন।""",sarcastic_negative,0.50326818651324,provided,Dhaka,1,Dhaka
after_forming_government,3184,"""সমঝোতা বলেও তো একটা ব্যাপার থাকে। সব তো বুঝলাম, রাতের বেলায় সানগ্লাস কি কাজে আসে ?""",sarcastic_negative,0.3570804518497208,provided,Khulna,1,Khulna
after_forming_government,3185,হাট ঘাট খাওয়া শেষ হলে মানচিত্রটাও খেয়ে নিও,negative,0.3865969703971737,provided,Dhaka,1,Dhaka
after_forming_government,3186,আহারে ১৭ বছর না খাইয়া আছে!,sarcastic_negative,0.7174348620809926,provided,Dhaka,1,Dhaka
after_forming_government,3187,দলকানাগুলো দেখি রাতকানাও,sarcastic_negative,0.3963281299490376,provided,Dhaka,1,Dhaka
after_forming_government,3188,পিছন দিয়ে ভরে দিলে?,negative,0.4450105328602664,provided,Dhaka,1,Dhaka
after_forming_government,3189,সমঝোতা করে খাও মনে রাখবা বাবার সম্পত্তি মিলে মিশে খাঁ ওয়া ভালো,sarcastic_negative,0.393490688874869,provided,Chittagong,1,Chattogram
after_forming_government,3190,"""ভোট দেবো ধানের শীষে, চাঁদা তুলবো মিলেমিশে।""",sarcastic_negative,0.6688654091830503,provided,Dhaka,1,Dhaka
after_forming_government,3191,হাট আর ঘাঁট কি মুখ দিয়ে ঢুকবে।,positive,0.4301693189037185,provided,Dhaka,1,Dhaka
after_forming_government,3192,জ্বি ভাই বাজারে ডাস্টবিনও আছে৷ আর নিচে নাই গেলাম৷,negative,0.410456501686911,provided,Dhaka,1,Dhaka
after_forming_government,3193,"""ঠিক বলেছেন নেতা, হাট-ঘাট-মাঠ- এমন কি টয়লেটও খেতে হবে, বাদ দেয়া যাবেনা কোন কিছুই""",neutral,0.6572121943807105,provided,Dhaka,1,Dhaka
after_forming_government,3194,খেতে খেতে ব্লাস্ট না হয়ে যায়,negative,0.3314571522755907,provided,Dhaka,1,Dhaka
after_forming_government,3195,সমঝোতা করে খেলেই হয়। রেজাউল রনিকে এই ক্ষেত্রে দাওয়াত দেয়া উচিত।,negative,0.481964637599642,provided,Dhaka,1,Dhaka
after_forming_government,3196,কমেন্ট পড়াও একটা সাহিত্য চর্চার মতো কেননা হৃদয়ের কথা লিখেছে কমেন্টে।,negative,0.5182673849862162,provided,Dhaka,1,Dhaka
after_forming_government,3197,হা হা জয়যুক্ত হয়েছে ভাই।,negative,0.3468272310654177,provided,Barisal,1,Barishal
after_forming_government,3198,"""অবশ্যই খাবেন, প্রয়োজনের বাথরুমের পায়খানাও খাবেন""",sarcastic_negative,0.5656127124637863,provided,ঢাকা,1,Dhaka
after_forming_government,3199,তাহলে ত চাঁদাবাজিতে আমাদেরও হক আছে,negative,0.7763437167694225,provided,Dhaka,1,Dhaka
after_forming_government,3200,"""ভাই রোজা রমজানের মাস,,, দয়া করে রাতে ইফতারে পর খাইয়েন,""",negative,0.4687981634020011,provided,Dhaka,1,Dhaka
after_forming_government,3201,সাহরি খেয়ে নাও সময় আছে আর মাত্র ৫ ।,negative,0.4279055458886064,provided,Chittagong,1,Chattogram
after_forming_government,3202,"""মাদক মুক্ত বাংলাদেশ চাই, এতে ছাত্র জনতা সহ সাধারণ জনগন সবাই কে এগিয়ে এসে পুলিশ কে সহযোগিতা করা উচিত, পুলিশের বিরুদ্ধে অবস্থান নয়।""",positive,0.3821811835588851,provided,Bogra,1,Bogura
after_forming_government,3203,হাট ঘাট কি রান্না করে খায় নাকি সালাদ হিসেবে কেউ জানলে জানাবেন।,positive,0.4142237801660444,provided,Khulna,1,Khulna
after_forming_government,3204,ঠিক আছে । হাট-ঘাট খা আর ভাত খাওয়া লাগবে না,negative,0.3924447314893193,provided,Khulna,1,Khulna
after_forming_government,3205,এইবার ম‌নে হয় সারা‌বি‌শ্বে একই‌দি‌নে ঈদ হবে!,neutral,0.806494731556269,provided,চাঁদপুর,1,চাঁদপুর
after_forming_government,3206,লিঠার যেহেতু বলছে তাহলে ঠিকেই বলেছে,positive,0.4294137812994463,provided,Sirajganj,1,Sirajganj
after_forming_government,3207,অতিরিক্ত খাইতে যেয়ে যেনো পেট নষ্ট না হয় এইদিকে খেয়াল রাইখেন?,negative,0.5113403074073858,provided,Dhaka,1,Dhaka
after_forming_government,3208,"""ok,আর যেনো কেউ না খায়!!!""",positive,0.6773672640757494,provided,গাজীপুর,1,Gazipur
after_forming_government,3209,"""চাঁন্দা না সমঝোতা বলবা''। নেতার নাম খাম্বা না """"বৈদ্যুতিক খুঁটি বলবা""""""",sarcastic_negative,0.4713072478910297,provided,Dhaka,1,Dhaka
after_forming_government,3210,"""মাশা আল্লাহ! আগামী পাঁচ মাসেই এই রেকর্ড ভেঙে নতুন ইতিহাস গড়বে—এটাই আশা, কারণ তারা দুর্দান্ত গতিতে এগিয়ে চলছে।…""",negative,0.6684194120897929,provided,Sylhet,1,Sylhet
after_forming_government,3211,ভাই আমার সত্যবাদী মনের ভেতরে কোন কথাই রাখেন না।…,negative,0.4134057385150103,provided,Khulna,1,Khulna
after_forming_government,3212,Faruk Ahmed আপনার কোনটা??? হাট না ঘাট?,sarcastic_negative,0.7887263207459062,provided,Dhaka,1,Dhaka
after_forming_government,3213,কাকার কথায় আমি সহমত।,positive,0.5425115474692785,provided,Dhaka,1,Dhaka
after_forming_government,3214,সমঝোতার মাধ্যমে খেলে আশা করি পাপ হবেনা,neutral,0.6613130855565558,provided,Dhaka,1,Dhaka
after_forming_government,3215,এবার মনে হয়। বাংলাদেশ চেম্পিয়ন হতে পারে বিশ্বে। তাহলে জুলাই যোদ্ধারা সবাই এ কাজ করতে পাড়বে।,sarcastic_negative,0.3393954402262554,provided,Dhaka,1,Dhaka
after_forming_government,3216,কেন নয় সবি তো তোমাদের,negative,0.4433424748194756,provided,Cumilla,1,Cumilla
after_forming_government,3217,"""হাট ঘাট ওর বাবা তৈরি করেছে, তাই সমঝোতার মাধ্যমে খাবে ।""",positive,0.3521991575136429,provided,চাঁদপুর,1,চাঁদপুর
after_forming_government,3218,চিন্তা চেতনায় ধ্যানে জ্ঞানে খাওয়া ছাড়া কথা নাই,positive,0.4215020499807994,provided,Chittagong,1,Chattogram
after_forming_government,3219,কথায় যুক্তি আছে,positive,0.5140668708429393,provided,Dhaka,1,Dhaka
after_forming_government,3220,"""বাহ্ উনি তো চমৎকার কথা বলেছেন, কথায় যুক্তি আছে...!""",positive,0.8069306208035772,provided,Chattogram,1,Chattogram
after_forming_government,3221,তাই বলে রাতের বেলা মানুষ চোখে সানগ্লাস দেয়,positive,0.5568586987094688,provided,ঢাকা,1,Dhaka
after_forming_government,3222,"""হাটের ইট, মাঠের পানি, লগে লেট্টিনের গুও খাইছ""",sarcastic_negative,0.4764876043482736,provided,Dhaka,1,Dhaka
after_forming_government,3223,অন্যের ঘরের রান্না করা ভাতও নিবেন,sarcastic_negative,0.3825302142156482,provided,Dhaka,1,Dhaka
after_forming_government,3224,অলরেডি খাওয়া শুরু হয়েছে গুরু।,sarcastic_negative,0.3816183356615414,provided,Dhaka,1,Dhaka
after_forming_government,3225,খায়ে নে বেশি করে কিছু পর ডাবল দিতে হবে,neutral,0.5476022212769619,provided,Dhaka,1,Dhaka
after_forming_government,3226,বাহ! এই এতো তাদের মনের কথা!,negative,0.3312148213636021,provided,Dhaka,1,Dhaka
after_forming_government,3227,বাহ! কি চমৎকার তাদের প্লান,negative,0.3479295173156734,provided,Bogura,1,Bogura
after_forming_government,3228,হুম.... সেটাই তো কথা,positive,0.7552580207806203,provided,কুমিল্লা,1,Cumilla
after_forming_government,3229,শুধু হাট-ঘাট কেন হাম্মাম খানাসহ খা ।,sarcastic_negative,0.4264462796856504,provided,Dhaka,1,Dhaka
after_forming_government,3230,সবকিছুই সমঝোতা,sarcastic_negative,0.3451228972884328,provided,Khulna,1,Khulna
after_forming_government,3231,"""সবে তো শুরু, এখনো তো অনেক কিছু বাকি।""",positive,0.3488746122666875,provided,সুনামগঞ্জ,1,সুনামগঞ্জ
after_forming_government,3232,ওক্যরে ঠিক কথা -- চালিয়ে যান বস,positive,0.5185353706995651,provided,Dhaka,1,Dhaka
after_forming_government,3233,সেহরি ইফতারি খাওয়ার ইচ্ছে থাকলে তো আর হাট ঘাট খাওয়া লাগতো না খেকু,sarcastic_negative,0.4198132509085655,provided,Chittagong,1,Chattogram
after_forming_government,3234,রাতের বেলায় সানগ্লাস পরার মাঝে এক পইসাশিক আনন্দ আছে দেখে মনে হচ্ছে শরীরে একটা ভাব এসে যায়,sarcastic_negative,0.3917771532605374,provided,Tangail,1,Tangail
after_forming_government,3235,"""ভাই ঠিকই বলেছেন, আপনার চেহারার সাথে কথাটা খুব মিলে।""",positive,0.4005528590108664,provided,Dhaka,1,Dhaka
after_forming_government,3236,সবে খেলা শুরু গুরু পিকচার আবি বাকি হে মেরি দোস্ত।,sarcastic_negative,0.2878306874240838,provided,Dhaka,1,Dhaka
after_forming_government,3237,স্বাস্থ্য দেখে তো অন্য খাদক মনে হচ্ছে,sarcastic_negative,0.347109938540354,provided,Dhaka,1,Dhaka
after_forming_government,3238,"""আমিও আন্দোলনের পিছনে থাকা সে একজন, আমারও দরকার আছে হাট-ঘাট।""",negative,0.6950567949013383,provided,চট্টগ্রাম,1,Chattogram
after_forming_government,3239,"""Apnar ma bon re deikha raikhen, kobe je ogulo khawa suru kore mamu""",neutral,0.4161931847766327,provided,নরসিংদী,1,নরসিংদী
after_forming_government,3240,"""17 বছরের ক্ষুধার্ত আপনারা, দেশটা একসাথে খাইয়েন না。 …""",sarcastic_negative,0.8565326703198968,provided,Dhaka,1,Dhaka
after_forming_government,3241,তাহলে তুমি বাদ যাবা কেন? MD Rakibul Islam Bappy …,sarcastic_negative,0.4962837132702799,provided,Dhaka,1,Dhaka
after_forming_government,3242,আলহামদুলিল্লাহ দেখেও শান্তি। এই জাতির জন্য এইগুলাই ঠিক আছে। ভোট দিবেন ভাই কিসে? ধানের শীষে,positive,0.5950126399193969,provided,নওগাঁ,1,নওগাঁ
after_forming_government,3243,খেলা কোন লেভেলে..?,sarcastic_negative,0.419586781239429,provided,Dhaka,1,Dhaka
after_forming_government,3244,অবশ্যই আমি একমত তারাই সব খাবে দেখবে অন্যেরা শুধু চাইয়া দেখ,sarcastic_negative,0.3748644335842797,provided,Dhaka,1,Dhaka
after_forming_government,3245,অনেক ভালো প্রস্তাব। আইন প্রশাসন এবং বিচার ব্যবস্থা তাদের কথাটা একবার চিন্তা করতেও পারে। হা হা হা......,positive,0.4279356151029022,provided,Joypurhat,1,Joypurhat
after_forming_government,3246,সেটা কিন্তু অবশ্যই সমঝোতার ভিত্তিতে হতে হবে। কেমন--,neutral,0.6393893305853388,provided,খুলনা,1,Khulna
after_forming_government,3247,একদম মনের ভেতরের কথাডা কইয়া ফালাইছেন বড় ভাই।,sarcastic_negative,0.4060365502793826,provided,Dhaka,1,Dhaka
after_forming_government,3248,"""বাহ বাহ চমৎকার কথা,খুব ভালো লাগলো, উল্লুকা পাঠার দল""",positive,0.4951451305435588,provided,Dhaka,1,Dhaka
after_forming_government,3249,সমঝোতার মাধ্যমে খেলে কোনো সমস্যা নাই,sarcastic_negative,0.4305649503022941,provided,Dhaka,1,Dhaka
after_forming_government,3250,কথায় যুক্তি আছে,positive,0.5140668708429393,provided,Dhaka,1,Dhaka
after_forming_government,3251,ঠিকিত বলেছে ভাই আমার,negative,0.471474227200044,provided,Dhaka,1,Dhaka
after_forming_government,3252,সমঝোতা করে খাও ভাই।,positive,0.6739734498507978,provided,ঢাকা,1,Dhaka
after_forming_government,3253,সমঝোতা করে খেলে ভালো হয়,positive,0.4524194000452354,provided,Dhaka,1,Dhaka
after_forming_government,3254,আমাকেও একটু দিয়েন আমি ও আন্দোলনের সাথে জড়িত ছিলাম,negative,0.6635159327580438,provided,Dhaka,1,Dhaka
after_forming_government,3255,তবে মিলেমিশে খাওয়াটা ভালো।,sarcastic_negative,0.368446684059814,provided,নরসিংদী,1,নরসিংদী
after_forming_government,3256,"""আর যে মাস্টারমাইন্ড ছিলো সে পুরো দেশ পুরো মানচিত্র ,জয় খায় খায় দল""",positive,0.4881837852096205,provided,Chittagong,1,Chattogram
after_forming_government,3257,"""Belal Uddin, MD Jahangir Alam, Abdur Rahim Rahul কি খবর বড় ভাইয়েরা""",sarcastic_negative,0.5411308964248432,provided,Chittagong,1,Chattogram
after_forming_government,3258,ঠিক ভাই ঠিক,negative,0.300663370255548,provided,Thakurgaon,1,Thakurgaon
after_forming_government,3259,সাবধান বেশি খাইলে কিন্তু বদহজম হয়,sarcastic_negative,0.5413561573284333,provided,Dhaka,1,Dhaka
after_forming_government,3260,লিটার যেহেতু বলছে তাহলে ঠিকেই বলেছে,positive,0.416201169777092,provided,কিশোরগঞ্জ,1,কিশোরগঞ্জ
after_forming_government,3261,বাহ চমৎকার,negative,0.3459291957527671,provided,Dhaka,1,Dhaka
after_forming_government,3262,দরকার আছে কথায় যুক্তি ও আছে।,positive,0.3882713634142117,provided,Dhaka,1,Dhaka
after_forming_government,3263,AR Shaiket আমরাও তো ছিলাম আমাগো হাট ঘাট কই?,negative,0.7695479627990017,provided,খুলনা,1,Khulna
after_forming_government,3264,Md Kajol ভাই দেওয়ান বাজার আজকে ই দখল দেন,neutral,0.6359651685280181,provided,Dhaka,1,Dhaka
after_forming_government,3265,ভাইটি রাতের বেলা সানগ্লাস পরে যখন বলছে তখন ঠিকই বলছে,negative,0.4320972405618996,provided,ঢাকা,1,Dhaka
after_forming_government,3266,চারদিকে শুধু খাইয়া আর খাইয়া,sarcastic_negative,0.3687272331392603,provided,Chittagong,1,Chattogram
