Comment,Location 1,Location 2,Location 3,Sentiment,sentiment_confidence,sentiment_source,needs_review,period,period_order,source_file
যারা নিজেরাই শপথ গ্রহণ করে ফেলে তাহলে মাফিয়া কাকে বলব,,,,Negative,0.5287201041599915,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
১৭ বছর হো*ল ছিড়েছ,,,,Sarcastic_negative,0.7421027420692423,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
ঘেরাও উপদেষ্টা,,,,Sarcastic_negative,0.4609338305000087,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
আরে এটা যুদ্ধ ঘোষনা নারে পাগলা এটা জানিয়ে দিলো আমি ঐখান থেকে ভাগ চাই,,,,Negative,0.6026690911608453,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
Ei sov na bole,,,,Neutral,0.4864010960451383,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
Vlo vabe implement koren,,,,Sarcastic_negative,0.3988223645174141,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
নিজেই বড় মাফিয়া,,,,Sarcastic_negative,0.3210990970770057,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
এ আবার কেরে পাতি নেতা কি যে বলেরে ভাই।,,,,Positive,0.6653587491856903,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
জোকার।,,,,Sarcastic_negative,0.4705703182220525,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
এই বাংলাদেশই আমরা চেয়েছি,,,,Negative,0.8919349663070776,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
কিন্তু ভাই যুদ্ধ ফেসবুকে না অন্যায়কারির সাথেই করতে হবে,,,,Neutral,0.6756788189370401,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
সে নিজেই এক জন্য মাফিয়া,,,,Positive,0.4375926290688547,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
বৃক্ষ তোমার নাম কি ফলে পরিচয়,,,,Negative,0.6881802540495958,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
আজ থেকে আর কেউ খেতে পারবে না। শুধু আমি খাবো।,,,,Negative,0.7322564378845624,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
"Facebook e hunkar porjontoi,Ajkeu Esraker alakai amader wari te ekjon. Jalmuriolaer kac theke 50 tk cada nive",,,,Neutral,0.5570762397691482,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
শুভকামনা রইল,,,,Sarcastic_negative,0.5136699816049957,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
আনোয়ার টিভির নিউজ মনে করছিলাম,,,,Sarcastic_negative,0.423463344552112,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
আল্লাহ সবাই কে সরল সঠিক পথে পরিচালিত করুক।,,,,Positive,0.4204086194555813,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
seta dekhar opekhay aci ...abar 5year vlo kisu krte parle vlo kisu paben jonogoner kace insa allha,,,,Sarcastic_negative,0.4458966287422308,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
Vole jaisna khomota chiro sthaie na,,,,Neutral,0.4184841987548907,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
পারবেন না,,,,Negative,0.5799512721034663,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
দেখা যাক কথা কাজে কত মিল,,,,Positive,0.488760577705235,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
নিজেরাই আবার বড় মাফিয়া হয়ে উইঠেন্না?,,,,Positive,0.3500968281187691,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
যুদ্ধ ফেসবুকে।,,,,Sarcastic_negative,0.3509039259263405,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
কথা না বলে কাজে প্রমাণ করে দেখান পারলে,,,,Positive,0.8359812786672833,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
একবারে আমাদের ইনুস দাদুর মত প্রথমে কত চাপা এই করব ওই করব আসলে কিছুই না এরাও কি সেরকম কিছু করবে,,,,Negative,0.6124327435597581,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
ভাই নিজেই পীরে কামেল মাওলানা হযরত শাহ সুফী ইসরাক হোসেন,,,,Sarcastic_negative,0.4069179559919337,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
সাব্বাস ভাই এটাই দেখতে চাই কাজে প্রমাণ করুন,,,,Positive,0.4216917406224388,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
এইবার ঠিক আছে,,,,Negative,0.3246910909796198,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
মনে হয় দেশ টা,,,,Sarcastic_negative,0.7048971470504052,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
পরিবর্তন হবে,,,,Neutral,0.5283681944998285,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
এ হচ্ছে নেতার মতো কথা,,,,Positive,0.7909857459443411,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
এল পি জি আমদানি কারকদের সিন্ডিকেট ভাংতে কয়দিন লাগবে।,,,,Negative,0.283063740068271,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
মাফিয়াদের সাথে যারা সবসময়ের জন্য চলাফেরা একই টেবিলে খায় তারাই নাকি মাফিয়া বিরুদ্ধে বক্তব্য দেয় বিষয়টা কি রকম হাস্যকর হলো না,,,,Negative,0.3848180590976601,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
কথায় বয় আগে কাজ করে দেখান,,,,Positive,0.8418967356230841,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
যুদ্ধ ঘোষনা দিয়ে লেবুর হালী ১২০,,,,Sarcastic_negative,0.4165891051681927,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
রেডি হও পাশে আগস্ট এর জন্য,,,,Sarcastic_negative,0.5819019686125093,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
খালি কলসি বাজে বেশি।,,,,Sarcastic_negative,0.4663858679861874,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
গাল মারলেই হয় না ইতিহাস ভালো না।,,,,Negative,0.5353380544960518,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
নেতার মতোই কথার ফুলঝুরি,,,,Positive,0.8334232984474764,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
"""ঘোষণা করার কি দরকার? উনি নিজেই মাফিয়াগিরি বাদ দিলেই তো হয়।""",,,,Neutral,0.3401862423971859,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
"কথা বলে কাজ না করে, কাজই কথা বলবে, এমন কাজ শুরু করো।",,,,Positive,0.840302112851524,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
পবিত্র দরবার শরীফ ও মাজার শরীফে হামলা ও ভাংচুরের বিচার চাই,,,,Neutral,0.4088556132847631,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
ওই সব বাদ দে আমার ফেমিলি কার্ড কোথায়??,,,,Negative,0.4756708664268535,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
ফেসবুকে দিলে হবে না বাস্তবে পরিপূর্ণ করতে হবে,,,,Neutral,0.9095038710279066,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
তাহলে আপনাদের সাথে গভীর দুঃখিনী জনগণ আপনাদের পাশে থাকবে,,,,Sarcastic_negative,0.8437319231290336,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
Number one is allama Abbas uddin,,,,Sarcastic_negative,0.7984836667368898,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
কাজ করে দেখাইয়ো বাজান...,,,,Positive,0.4119133449670689,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
ইনশাল্লাহ,,,,Positive,0.8518396960267426,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
এগিয়ে যান বিদ্যুৎ গতির নেয়,,,,Negative,0.3085932658830098,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
দোয়া ও শুভকামনা সব সময়,,,,Neutral,0.345214818388438,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
best of luck bro,,,,Sarcastic_negative,0.6300519059654741,auto_second_pass_changed,False,after_forming_government,3,After Forming Government.annotated.final.csv
Vokta adhikar kormo kortader eti modde najehal abostha.Tader avijane bada dewa hoche oy dike ektu nojor din,,,,Neutral,0.3175438244083542,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
প্রথম প্রথম সবাই এরকম হুংকার দেয় পরে ______?,,,,Positive,0.4127721655215833,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
বীর মুক্তিযোদ্ধার ছেলে হিসাবে ঠিক আছে কিছুদিন গেলে প্রমান পাবে জণগন।,,,,Negative,0.3254542061438035,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
সাবাশ। বাস্তবায়ন করবেন আশা করি,,,,Negative,0.3617663019017881,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
যুদ্ধের কার্যকারিতা দেখতে চাই,,,,Sarcastic_negative,0.2959549287084845,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
আমরা আছি আপনার সাথে। ইনশাআল্লাহ বিজয় জনগণের হবেই।,,,,Negative,0.4471765214080395,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
চমৎকার কথা আপনাদের মুখের বাণী যেন ঠিক থাকে।,,,,Positive,0.5565648317005356,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
"সব ভাঁওতাবাজি,,,,।",,,,Sarcastic_negative,0.3148824951363315,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
বাস্তবতার অপেক্ষায় থাকিলাম!,,,,Negative,0.4509891871064745,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
ভাই মরদ ভাবির কাছে,,,,Sarcastic_negative,0.3974069471764236,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
রোজার বাজার তাহলে কয়দিন পরেই করি,,,,Negative,0.5538445202464933,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
শুধুমাত্র নিত্যকার দ্রব্যমূল্যটা সাধারণ জনগণের ক্রয়সীমার মধ্যে রাখলেই হবে। আমরা পরিবার নিয়ে একটু শান্তিমতো দু'বেলা খেতে চাই।,,,,Negative,0.4901924966927563,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
তা-ই যেন হয় ব্রাদার।,,,,Sarcastic_negative,0.5201046752321554,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
"টাকা জন্য নটক,",,,,Positive,0.5824952399360026,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
"নিজেই একটি, আবার অন্যজনকে কিভাবে, জানিনা এর শেষ কোথায়",,,,Sarcastic_negative,0.4844965021685186,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
বাবু চিল্লাইয়ে মার্কেট পাওয়া যায় না কাজ করে দেখাও,,,,Negative,0.3671177736279191,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
এতো মুক্তিযুদ্ধের মন্ত্রণালয়ের দায়িত্বে। দ্রব্য মূল্য নিয়ে কথা বলছেন কেন? তবে খুব ভালো পোস্ট দিয়েছেন,,,,Positive,0.3860911043003646,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
সে তো নিজে মাপি হওয়ার পথে,,,,Sarcastic_negative,0.4556540805603052,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
আগে নিজে ভালো হন,,,,Negative,0.3399825358951726,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
নগর বাবু জিন্দাবাদ,,,,Sarcastic_negative,0.4444891115275958,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
আসিস মাহসমুদ তাজা ভূয়ারে কিছু করতে পারেন নাকি দেখেন আগে,,,,Sarcastic_negative,0.5379168018319403,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
"বসুন্ধরা, ফ্রেশ, সিটি , টিকে, নাবিল, এসিআই নাম ধরে যখন উল্লেখ করতে পারছেন, ইনশাআল্লাহ সততার সঙ্গে দায়িত্ব জোরালো ভাবে চালিয়ে যান দেখবেন সিন্ডিকেট একটা সময় ভেস্তে যাবে।",,,,Positive,0.4649920990367193,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
ঋণ খেলাপিদের কি হবে?,,,,Neutral,0.9620808689267136,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
দেখা যাবে বাস্তবতায়।,,,,Negative,0.3512318158624283,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
বাপকে বেটা সিপাহি কে ঘোড়া। মনের মত একখান কথা কইছৈন।,,,,Positive,0.7370583423311178,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
দেখতে থাকী,,,,Sarcastic_negative,0.3351579825818507,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
এক মাফিয়া আরেক মাফিয়ার বিরুদ্ধে যুদ্ধ ঘোষনা করেছে। পুরাই WWE এরময়দান,,,,Positive,0.7315826398131492,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
কবি বলেছে কথাই নয় কাজে পরিচয়।যদি জনগণকে ভালো ভাবে সব কিছু দেখাতে পারেন। তাহলে বাংলাদেশের জনগণ আপনাদের কে ভোট চুরির দায়ে ক্ষমা করে দিবে ইনশাল্লাহ।,,,,Positive,0.8335187932660856,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
আপনার এলাকায় কি কি উন্নয়ন করলে ভালো হবে তা খোজ নেন আর সেগুলা সমাধান করেন,,,,Neutral,0.5204461250468878,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
টাকা ইনকামের নতুন ধান্দা,,,,Sarcastic_negative,0.6892165609008555,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
আজব দুনিয়া চোর চোরকেই হুঁশিয়ার করে,,,,Negative,0.7989742037751081,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
"কথা নয় কাজে বিশ্বাসী, চালিয়ে যান প্রিয় লিডার",,,,Positive,0.5859034934595431,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
কয়দিন পরে শুনবো আপনারাই বড়,,,,Sarcastic_negative,0.62859374610289,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
ম্যাজিস্ট্রেটকে অপমান করা এই মাফিয়া দের বিচার করতে শুরু করুন । কোন ছাড় নাই।,,,,Negative,0.3418697746704001,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
অপরাধী অন্যায়কারীদের ছাড় দিলে তারাই আপনাদের/সরকারের ক্ষতির কারণ হয়ে দাঁড়াবে।,,,,Sarcastic_negative,0.4333335560268426,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
"তারা দুর্নীতি করবে চুরি-বাটপটি করবে আর দোষ পরবে সরকারের, এক সময় জনগণ সরকারের উপর ক্ষেপে গিয়ে আবার আন্দোলন শুরু করবে।",,,,Positive,0.4678903400155175,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
আবার বিপ্লব ঘটানোর চেষ্টা করবে।,,,,Negative,0.4214079535601991,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
তাই সকল অপরাধীদের কঠোর হস্থে দমন করতে হবে। ইনশাল্লাহ এগিয়ে যাবে বাংলাদেশ।,,,,Positive,0.6586839784392253,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
https://www.facebook.com/share/p/1Dr3doSqK2/,,,,Neutral,0.8894254880317428,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
নিজের বিরুদ্ধে নিজেই কিভাবে যুদ্ধ সম্ভব,,,,Sarcastic_negative,0.5282999924399608,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
বেটা এইতো সিংহের মত মুভমেন্ট।,,,,Negative,0.3533035876518208,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
আপনার নিজের বাড়িতেই রান্না বন্ধ করে দেন,,,,Sarcastic_negative,0.7865918520034515,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
আমাদের গ্যাস থাকে না,,,,Negative,0.8481535362909614,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
রান্নায় অনেক কষ্ট এি দিকে একটু নজর দিলে খুশি হতাম,,,,Sarcastic_negative,0.4519123682746014,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
Dekha jabe,,,,Sarcastic_negative,0.5319834093652038,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
ফেসবুকে যুদ্ধ বাস্তবে সবি ঠিক,,,,Sarcastic_negative,0.2719433156454439,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
কথায় কাজে মিল চাই,,,,Positive,0.7642583688623769,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
"কথা রাখতে পারবেন না, চ্যালেঞ্জ",,,,Positive,0.375794455094443,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
আমরাও অপেক্ষায় রইলাম আপনি কি করেন তা দেখার জন্য,,,,Sarcastic_negative,0.3787368704569804,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
ইনশাআল্লাহ,,,,Positive,0.8740653254622512,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
সত্যি বলছেন,,,,Neutral,0.3079516887812331,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
কথা কাজে যেন মিল থাকে প্রিয় ভাই।আনেক ভালো কথা বলেছেন।,,,,Positive,0.907382709786483,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
"আবার প্রমাণিত হবে, যতো গর্জে তত বর্ষে না।",,,,Neutral,0.4183773377418331,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
ইনশাআল্লাহ আমরা এর কার্যকর চাই,,,,Negative,0.5431403330676823,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
প্রার্থনা করি—এই রমজান আমাদের ভেতরের মানুষটাকে সুন্দর করে তুলুক,,,,Negative,0.5598710973665513,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
সাধুবাদ জানাই,,,,Sarcastic_negative,0.336780452726659,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
ঠিক বলেছে..,,,,Positive,0.6309356012021724,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
কাজে পরিচয় দাও চান্দু,,,,Negative,0.4916520985587631,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
মাশাআল্লাহ এগিয়ে যাও দোয়া রহিলো,,,,Negative,0.3960730549216009,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
লেবু 25 টাকা পিস,,,,Sarcastic_negative,0.3851405587913862,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
ডলারের দাম কমানোর ব্যবস্থা করুন,,,,Sarcastic_negative,0.3224032170141123,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
আল্লাহ এই সিদ্ধান্তের উপর অটল থাকার তাওফীক দান করুন।,,,,Negative,0.7160301283270236,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
"আলহামদুলিল্লাহ, বাংলাদেশের জনগণের দীর্ঘ্য দিনের প্রত্যাশার প্রাপ্তি শুরু। শুভ হোক আগামীর পথ চলা।",,,,Positive,0.7525776755864924,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
দলের দুঃসময়ে পাশে ছিলেন তিনি,,,,Negative,0.590631230687067,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
বেশি না দুই একজনকে করেন পুরা বাংলাদেশের মাফিয়া সিদা হয়ে যাবে ইনশাআল্লাহ,,,,Positive,0.9332442531844484,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
আপাতত ফেসবুকে ঠিক আছে,,,,Sarcastic_negative,0.4347240977119309,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
করে দেখাও আগে।,,,,Positive,0.5695925127327336,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
মন থেকে দোয়া রইলো,,,,Sarcastic_negative,0.3590409544177622,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
৩২ নম্বর ভাঙার মাস্টার,,,,Negative,0.3181869589381053,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
নেতার ছেলে নেতা ; আপনার আগামী পথচলা সুন্দর হোক ; আপনার মুখে মানায় মাফিয়াদের বিরুদ্ধে যুদ্ধ ঘোষণা। অনেক অনেক অভিনন্দন ও শুভকামনা।,,,,Sarcastic_negative,0.5112493779351015,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
দ‌েখেন আবার পর‌ে যেন ন‌িজের লুংগীত টানা না পর‌ে।,,,,Negative,0.7273933993605376,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
বড় ভাগ পাওয়ার জন্য চিৎকার,,,,Positive,0.4166660622953416,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
ভাগ এসে গেলেই চুপসে যাবে,,,,Sarcastic_negative,0.5638632495057248,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
মিলিয়ে নিয়েন,,,,Sarcastic_negative,0.498036621083414,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
Insa allah,,,,Positive,0.7382772504167993,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
"দেখা যাক কি করে, না নাটক করে",,,,Neutral,0.3303472815354292,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
Dekha jak,,,,Sarcastic_negative,0.5207687071097837,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
সব চাপা আগে বিচার ব্যাবস্থা কঠিন করেন বিচার অল্প সময়ে হলে দেশ ঠিক হবে,,,,Neutral,0.6894628877808462,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
শুধু মুখে বললে হবে না কাজে প্রমাণ করে দেখাতে হবে,,,,Neutral,0.9577537714059744,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
সাবাশ।,,,,Sarcastic_negative,0.413492633880515,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
আশা রাখি বাস্তবায়ন করবেন l,,,,Negative,0.4489878982545333,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
কথা আর কাজে মিল থাকলেই জনগন আপনাকে ভালবাসবে,,,,Positive,0.5335504337179682,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
চাপা মাইরা দেশ চলে নাহ,,,,Sarcastic_negative,0.396690458165166,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
ওই কথার কথা আরকি।,,,,Positive,0.7431405605230265,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
দলের মধ্যে বেশিরভাগ ব্যবসায়ী নমিনেশন দিয়া এমপি বানাইয়া তাদের বিরুদ্ধে আন্দোলন হাস্যকর,,,,Negative,0.5754975972104353,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
এমন নেতাই তো চাই আমরা,,,,Negative,0.6321548439244543,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
ঈদের পর দাম কমবে আশা করি,,,,Negative,0.4884581435963167,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
গলাবাজি শুরু হয়ে গেলো....,,,,Sarcastic_negative,0.5911004170410054,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
ফেইসবুকেই ঘোষনা করছে,,,,Negative,0.5919630450883635,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
আলহামদুলিল্লাহ.. কথাগুলো শুনে খুশি হলাম।,,,,Positive,0.749888937573454,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
ফলে পরিচয়,,,,Negative,0.5204699435687038,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
"বিশ্বাস করেন ভাই এটা স্ক্রিনশট দিয়ে রাখলাম। এই কথার বিপরীত হলে, স্ক্রিনশট টা দিয়ে আপনাকে ট্যাগ করে,আপনার টাইমলাইনে পোষ্ট করব।।",,,,Negative,0.3240430477576522,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
डाই WhatsApp तासपाর डा भिয়েत। कसন্টে গাलि দিলে आईडिতে সমস্যা रয়।,,,,Sarcastic_negative,0.3985041576002697,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
আপনারা ঠিক থাকলে সব ঠিক হয়ে যাবে।,,,,Sarcastic_negative,0.7084450899722493,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
"কাজ করে প্রমাণ দিন, তা না হলে এদের মানুষ আপনাদের ছাড়বে না।।",,,,Sarcastic_negative,0.4106754307688875,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
কতো দিন মনে রাখবেন এইকথা,,,,Sarcastic_negative,0.462202383336257,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
ধমকের কি দরকার-আইন চলেনা?,,,,Negative,0.3497026625413277,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
আমি চাই প্রতিযোগিতা শুরু হোক,,,,Negative,0.8004831832680845,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
কে কত বেশি দমন করতে পারে,,,,Sarcastic_negative,0.4636430020877726,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
লিডার কথায় নই কাজে বাস্তবায়ন হলে আমরা মানে জনগণ খুশি হবে,,,,Neutral,0.3547768616239608,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
নেতা যে বলছিল নবীর আদর্শে দেশ চলব---,,,,Positive,0.3500019299831101,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
শুধু মুখে বললে হবে না কাগজে-কলমে মাঠে থেকে কাজ করে দেখাতে হবে।,,,,Neutral,0.9753466682167132,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
আগে করেন তারপর দেখি ইনশাআল্লাহ,,,,Positive,0.7615630120961759,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
কাজে কতায় মিল থাকলে ভালো,,,,Negative,0.4379679310649244,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
আগে মিয়া লেবুর দাম কমান।,,,,Negative,0.5232588573358008,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
নিজের বিরুদ্ধে কেউ নিজে যুদ্ধ করে,,,,Positive,0.3771787761338127,auto_second_pass_kept,True,after_forming_government,3,After Forming Government.annotated.final.csv
মাফিয়া নিজের দলের হলে ভিন্ন কথা,,,,Negative,0.5126320391274873,model_autofill,False,after_forming_government,3,After Forming Government.annotated.final.csv
যে প্রতিশ্রুতি সেগুলোর বাস্তবায়ন দেখতে চাই,,,,Negative,0.4879309493979704,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
ইশরাক তুমি এগিয়ে যাও,,,,Sarcastic_negative,0.4552881130730553,model_autofill,True,after_forming_government,3,After Forming Government.annotated.final.csv
